"source","target","developer_comments"
"research_done_description_cryogenics","Interstellare Reisen sind derzeit ohne Kryogenik nicht möglich. Die Ressourcen, die für die Unterbringung des Schiffes zur Verfügung stehen, sind begrenzt, und die Reise ist so lang, dass die Besatzung mit moderner Technik unbedeutend alt werden könnte. Der Unterschied zwischen der Umlaufbahn und der Erdoberfläche beträgt etwa 40 Mikrosekunden pro Tag. Bei großen Entfernungen von massereichen Sternen gleicht selbst eine Geschwindigkeit nahe der Lichtgeschwindigkeit die Zeitbeschleunigung nicht aus. Die Aussetzung der Prozesse im Körper ist lebenswichtig.
Die Kryotechnik eröffnet den Zugang zur Verlangsamung der biologischen Prozesse im Menschen. Der Körper wird langsam mit paramagnetischen Salzen gekühlt und die Zellen werden dabei mit Glukose gefüllt, um sie vor Eiskristallen zu schützen. Ein traumloser Schlaf setzt ein. Die Temperatur auf dem Weg wird automatisch gehalten. Es dauert einige Tage, um den Prozess umzukehren, damit die Zellen nicht geschädigt werden und der Körper an Diabetes stirbt. Das ist sehr unangenehm, aber es gibt noch keinen anderen Weg. Diejenigen, die diesen Prozess durchlaufen haben, verlieren nicht ihre Fähigkeiten, Fertigkeiten oder ihr Gedächtnis.",""
"research_done_description_photonicPowerPlant","Bei der Oxidation eines Wasserstoffmoleküls erhalten wir eine fiktive Energieeinheit; bei der Spaltung eines Uran-235-Kerns ~5,8 Millionen; bei der Fusion von Helium etwa das Vierfache; bei der Annihilation noch einmal das 264-Fache an Energie. Wir nutzen die Annihilation bereits für den Antrieb. Ein Antimaterie-Reaktor kann nach dem gleichen Prinzip gebaut werden. Die Photonenimpulsenergie wird in Arbeitsenergie und dann in Elektrizität umgewandelt. Die verbleibenden Neutronen werden in einem Akkumulator gesammelt und zu den erforderlichen Zielen geleitet. Ein Problem bleibt - die Neutrinos. Theoretisch könnten wir früher oder später einfach die gesamte Materie des Universums absorbieren.
Das Seltsame ist, dass das Leben im Universum an einem bestimmten Punkt seiner Entwicklung gezwungen ist, etwas zu konsumieren, ohne das es nicht existieren kann. Wir hoffen, dass dies nicht zu weit geht. Bislang ist die Theorie von allem abgeschlossen, und wir wissen noch nicht, wie wir einen effizienteren Weg zur Energiegewinnung finden können, der das Universum nicht beschädigt.",""
"research_done_description_photonicEngine","Der Photonenmotor - einst nur eine Science-Fiction-Hypothese - ist jetzt Realität. In der Tat hat sich das auf der Vernichtung beruhende Prinzip als sehr nützlich erwiesen. Die Installation sieht überhaupt nicht wie ein Hohlspiegel aus, sondern eher wie ein Hadron Collider mit einem unglaublich starken magnetischen Aufbau aus zwei Halbringen.
Damit das funktioniert, müssen Materie und Antimaterie aus den beiden Beschleunigern mit hoher Präzision zusammenstoßen. Bei der Kollision verschwinden die Antipoden und hinterlassen Photonen mit einem geladenen Impuls, dessen Energie wir für unseren Antrieb nutzen. Bei der Kollision zerfällt die Materie außerdem zu gleichen Teilen in Gammastrahlen und Neutrinos. Neutrinos wechselwirken mit nichts, was bedeutet, dass wir sie unwiederbringlich verlieren. Das Problem besteht darin, dass wir die Materie in ein Nichts umwandeln, das mit nichts interagiert.",""
"research_done_description_interstellarShip","Die Entdeckung der Kryotechnik für den menschlichen Langzeitflug, der künstlichen Schwerkraft, des Antriebs und eines Antimateriereaktors macht interstellare Reisen für den Menschen real. Die bereits ausgesandten Sonden übermitteln interessante Daten, die darauf hindeuten, dass es um uns herum viele Sternensysteme mit Exoplaneten gibt.
Das Photonenantriebssystem ist in der Lage, das Schiff auf annähernde Lichtgeschwindigkeit zu beschleunigen, was aber nur möglich ist, wenn es die Oortsche Wolke verlässt. In jedem Fall verbleiben Partikel im interstellaren Raum, die auf die Außenhaut des Schiffes treffen und diese allmählich abtragen und zerstören können. Auf einer Reise wie dieser darf das Schiff nicht ungeschützt bleiben. Während des Fluges werden wir Plasmakraftfelder anwenden, die Objekte von der Hülle abstoßen und freie Wasserstoffmoleküle, die für das Plasma geeignet sind, teilweise absorbieren, was recht nützlich ist, da es bei geringen Geschwindigkeiten schwerer wird, eine kleine Spur hinterlässt und schwächer wird.",""
"furniture_cafe134a","Pizzatheke mit Kühlschrank",""
"furniture_cafe138","Tisch mit Aufbewahrungsboxen",""
"furniture_cafe133a","Pizzatisch mit Vitrine",""
"furniture_cafe126","Italienischer Pizzaofen",""
"furniture_cafe122","Tisch für zwei Personen",""
"furniture_cafe122b","Tisch für eine Person",""
"furniture_cafe123","Tisch für vier Personen",""
"furniture_cafe123b","Tisch für zwei Personen",""
"furniture_cafe124","Bistrotisch für zwei Personen",""
"furniture_cafe124b","Bistrotisch für eine Person",""
"furniture_cafe107","Tisch mit Sofas für zwei Personen",""
"furniture_cafe107b","Tisch mit Sofas für vier Personen",""
"furniture_cafe100","zentrales Barmodul",""
"furniture_cafe103","T-förmiges Barmodul in der linken Ecke",""
"furniture_cafe103b","T-förmiges Barmodul mit rechter Ecke",""
"furniture_cafe127","Barmodul 1m",""
"furniture_cafe128","Barmodul 1m",""
"furniture_cafe129","Barmodul 0.5m",""
"furniture_cafe130","Barmodul 0.5m",""
"furniture_cafe131","Barmodul 0.75m",""
"furniture_cafe132","Barmodul 0.75m",""
"furniture_cafe101","Eckbarmodul",""
"furniture_cafe102","Eckbarmodul",""
"furniture_cafe112","Rechtes Endleistenmodul",""
"furniture_cafe112b","Linkes Endleistenmodul",""
"furniture_cafe113","Rechtes Endleistenmodul",""
"furniture_cafe113b","Linkes Endleistenmodul",""
"furniture_cafe114","Rechtes Endleistenmodul",""
"furniture_cafe114b","Linkes Endleistenmodul",""
"furniture_cafe140a","Geschirrregal mit Ablageflächen",""
"furniture_cafe142a","Eismaschine",""
"furniture_cafe139","Mixer-Station",""
"furniture_cafe120","Gefrierschrank/Kühler/Cocktailstation",""
"furniture_cafe108","Papierkorbmodul",""
"furniture_cafe143a","Display mit Getränken",""
"furniture_cafe141a","Spüle für Gläser und Teller",""
"furniture_cafe111","Filter und Entwässerungssysteme/Abwasserfilter",""
"furniture_cafe121","Waschbecken mit Seifenspender",""
"furniture_cafe119a","Kühlgeräte mit Kühlfläche für Snacks",""
"furniture_cafe135a","Beistelltisch mit geschlossener Ablage 1m",""
"furniture_cafe136a","Servicetisch mit geschlossener Ablage 0.75m",""
"furniture_cafe125","Kühlschrank + Eismaschine",""
"furniture_cafe137a","Beistelltisch mit offener Aufbewahrung",""
"furniture_cafe109","Mittelinsel mit Kühl- und Abfüllanlage",""
"furniture_cafe115c","Offener Tisch mit Gebäck (während es eingeschaltet ist, werden von Köchen zubereitete Speisen aufbewahrt)",""
"furniture_cafe115d","Pizzatisch im Freien (zur Aufbewahrung von Speisen, die während des Betriebs von Köchen zubereitet wurden)",""
"furniture_cafe115e","Geschlossener Eistisch (Aufbewahrung von Speisen, die von Köchen während des Betriebs zubereitet wurden)",""
"furniture_cafe115f","Geschlossener Tisch mit Garnituren (Lagerung von Speisen, die von Köchen während des Betriebs zubereitet wurden)",""
"furniture_cafe116","Geschlossener Tisch mit warmen Speisen (solange es eingeschaltet ist, werden von Köchen zubereitete Speisen gelagert)",""
"furniture_cafe117a","Eck-Pizzatisch im Innenbereich (Aufbewahrung von Lebensmitteln, die während des Betriebs von Köchen zubereitet werden)",""
"furniture_cafe117b","Indoor-Ecktisch mit Desserts (für Speisen,die von Köchen während des Betriebs zubereitet werden)",""
"furniture_cafe118a","Pizzatisch in der Außenecke (Aufbewahrung von Speisen, die von Köchen während des Betriebs zubereitet werden)",""
"furniture_cafe118b","Desserts außerhalb des Ecktisches (zur Aufbewahrung von Speisen, die während des Betriebs von Köchen zubereitet wurden)",""
"furniture_cafe144","Stehlampe",""
"furniture_cafe200","Mittelinsel mit Kühl- und Abfüllanlage",""
"furniture_cafe202","Tisch für eine Person",""
"furniture_cafe203a","Tisch für eine Person",""
"furniture_cafe204","Tisch für zwei Personen",""
"furniture_cafe205","Tisch für zwei Personen",""
"furniture_cafe206","Tisch mit Sofa für zwei Personen",""
"furniture_cafe207","Tisch mit Sofa für zwei Personen",""
"furniture_cafe208","Runder Tisch und Sofa für zwei Personen",""
"furniture_cafe208b","Runder Tisch und Sofa für zwei Personen",""
"furniture_cafe210","Tisch mit zwei Sofas für vier Personen",""
"furniture_cafe211","Tisch mit zwei Sofas für vier Personen",""
"furniture_cafe212","Runder Tisch für acht Personen",""
"furniture_cafe213","Runder Tisch mit Ecksofas für vier Personen",""
"furniture_cafe214","VIP-Lounge für zwei Personen",""
"furniture_cafe215","Barmodul für drei Personen",""
"furniture_cafe216","Barmodul 0.75m",""
"furniture_cafe216b","Barmodul 0.75m",""
"furniture_cafe217","Barmodul 0.5m",""
"furniture_cafe217b","Barmodul 0.5m",""
"furniture_cafe218","Eckbarmodul mit Platz für eine Person",""
"furniture_cafe218b","Eckbarmodul mit Platz für eine Person",""
"furniture_cafe219","Endleistenmodul rechts",""
"furniture_cafe219b","Rechtes Endleistenmodul",""
"furniture_cafe219c","Linkes Endleistenmodul",""
"furniture_cafe219d","Linkes Endleistenmodul",""
"furniture_cafe224","Geschlossener Tisch mit warmen Speisen (während es eingeschaltet ist, werden von Köchen zubereitete Speisen gelagert)",""
"furniture_cafe225b","Offener Tisch mit Suppen (während es eingeschaltet ist, werden von Köchen zubereitete Speisen aufbewahrt)",""
"furniture_cafe225c","Offener Tisch mit zweiten Gang (beim Betrieb werden von Köchen zubereitete Speisen aufbewahrt)",""
"furniture_cafe225d","Offener Tisch mit Snacks (hält Speisen, die von Köchen während des Betriebs zubereitet werden)",""
"furniture_cafe226b","Indoor-Ecktisch mit warmen Gerichten (aufbewahrte Lebensmittel, die von Köchen während des Betriebs gekocht werden)",""
"furniture_cafe226c","Innerer Ecktisch mit Snacks (für Speisen, die während des Betriebs von Köchen zubereitet werden)",""
"furniture_cafe227b","Outdoor-Ecktisch mit warmen Gerichten (aufbewahrte Speisen, die von Köchen während des Betriebs zubereitet werden)",""
"furniture_cafe227c","Snacktisch in der Außenecke (Aufbewahrung von Speisen, die von Köchen während des Betriebs zubereitet werden)",""
"furniture_cafe228b","Wok",""
"furniture_cafe229b","Fritteuse mit Grill",""
"furniture_cafe230","Dekorative Trennwand",""
"furniture_cafe230b","Dekorative Trennwand",""
"furniture_cafe232","Stehlampe",""
"furniture_cafe201","Dekorative Vase",""
"camera_settings_topdown_camera","Top-Down-Kamera",""
"free_camera_tooltip","Eine flexible Kamera, mit der Sie Objekte aus verschiedenen Winkeln betrachten, sich schnell im Raum bewegen und Strukturen beliebiger Form bauen können",""
"topdown_camera_tooltip","Vertraute Kamera für Strategiespiele. Geeignet zum Erstellen einfacher einstöckiger Gebäude",""
"startup_camera_text","Wählen Sie den Spielkameramodus, der zu Ihnen passt.
Der Kameramodus und andere Parameter können jederzeit in den Spieleinstellungen geändert werden.",""
"tutorial_topdown_camera_title","Top-Down-Kamerasteuerung",""
"tutorial_topdown_camera0","Um die Kamera in einer horizontalen Ebene von oben nach unten zu bewegen, bewegen Sie die Maus zum Rand des Bildschirms oder verwenden Sie die Tasten W, A, S, D",""
"tutorial_topdown_camera1","Um die Kamera um die vertikale Achse zu drehen, halten Sie die mittlere Maustaste gedrückt und bewegen Sie die Maus",""
"tutorial_topdown_camera2","Mausrad drehen, um die Kamerahöhe zu ändern",""
"view_change_building","Gebäude",""
"view_prev_building_tooltip","Vorheriges Gebäude anzeigen",""
"view_next_building_tooltip","Nächstes Gebäude anzeigen",""
"camera_settings_transparent_intersected","Geschnittene Transparenz",""
"camera_settings_transparent_intersected_tooltip","Freistehende Objekte, Charaktere und Räume werden transparent, wenn sie sich mit der Kamera überschneiden",""
"load_mod_failed","Fehler beim Laden von Mods",""
"invalid_mod_descriptor","Fehler '{error}' beim Lesen des Mod-Deskriptors '{name}'. Mod konnte nicht geladen werden",""
"newer_mod_version","Mod '{name}' ist für neuere Versionen des Spiels gedacht. Seine Verwendung kann während des Spiels zu Fehlern führen.",""
"older_mod_version","Mod '{name}' ist für ältere Versionen des Spiels. Seine Verwendung kann zu Fehlern während des Spiels führen.",""
"mods_caption","Spiel-Mods",""
"mods_create","Mod erstellen",""
"mod_not_found","Modifikation '{name}' nicht gefunden",""
"mod_need_enable","Mod '{name}' ist deaktiviert und muss aktiviert werden, bevor ein Spielstand geladen werden kann",""
"mod_fail_on_load","Fehler beim Laden des Spiels mit Mod '{name}'. Mod-Entwickler {contact} kontaktieren",""
"mod_start_fail","Fehler beim Starten von Mod '{name}'",""
"new_game_caption","Neues Spiel",""
"new_game_profile","Firmenname:",""
"new_game_dificulty","Schwierigkeit",""
"new_game_mods","Verbundene Mods",""
"new_game_apply","Spiel starten!",""
"event_filter_show","Ereignisse dieses Typs anzeigen",""
"event_filter_ignore","Ereignisse dieses Typs ignorieren",""
"event_filter_delete","Ereignisse dieses Typs löschen",""
"events_filters_group","Ereignistypen",""
"events_group","Ereignisse",""
"mod_enable","Mod aktivieren",""
"mod_upload","Mod zum Steam Workshop hochladen",""
"mods_wait_for_upload","Mod wird in den Steam Workshop hochgeladen. Bitte warten",""
"mods_upload_error_caption","Fehler beim Hochladen der Mods",""
"mod_upload_error_steam_api","Fehler beim Initialisieren von Steam",""
"mod_upload_error_create_item","Fehler beim Erstellen eines neuen Artikels im Steam Workshop",""
"mod_upload_error_append_descriptor","Fehler beim Ändern des Modifikationsdeskriptors",""
"mod_upload_error_submit","Steam Workshop Artikelaktualisierung fehlgeschlagen",""
"power_details_reworking","Energierecycling",""
"power_details_charge_before_night","Batterien bei Einbruch der Dunkelheit aufladen",""
"room_clean","zimmer räumen",""
"room_clean_tooltip","Alle Gegenstände, Geräte und Möbel im Raum werden demontiert. Alle Ressourcen werden in das Lager zurückgebracht.",""
"furniture_workshop100","Experimentelle Umwandlung von Kohlendioxid in Kohlenstoff",""
"modifier_TireSpeed","Personalermüdung {TireSpeed}%",""
"modifier_RestSpeed","Ruhegeschwindigkeit ​​​​{RestSpeed}%",""
"modifier_LunchDuration","Essensdauer {LunchDuration}%",""
"modifier_ProdOfLand","Ertrag {ProdOfLand}%",""
"modifier_ChargeSpeed","Ladegeschwindigkeit des Roboters {ChargeSpeed}%",""
"modifier_CargoSpeed","Lade-/Entladegeschwindigkeit {CargoSpeed}%",""
"modifier_AstrominerSpeed","Asteroidenabbaugeschwindigkeit {AstrominerSpeed}%",""
"furniture_cafe300","Rotierende monolithische Sushi-Bar für sieben Personen (bewahrt währenddessen von Köchen zubereitete Speisen auf)",""
"furniture_cafe301","Großer Tisch mit Sofas für zwei Personen",""
"furniture_cafe302","Tisch mit Stühlen für zwei Personen",""
"furniture_cafe303","Großer Tisch mit Sofas für zwei Personen",""
"furniture_cafe304","Runder Tisch mit Puffs für zwei Personen",""
"furniture_cafe305","Tisch mit Stuhl für eine Person",""
"furniture_cafe306","Runder Tisch mit Hocker für eine Person",""
"furniture_cafe307","Rundes Sofa mit Sitzgelegenheiten für vier Personen",""
"furniture_cafe308","Barmodul Kaiten Sushi mit Hintergrundbeleuchtung 1m (bewahrt währenddessen von Köchen zubereitete Speisen auf)",""
"furniture_cafe309","Barmodul Kaiten Sushi mit Hintergrundbeleuchtung 0,5m (bewahrt währenddessen von Köchen zubereitete Speisen auf)",""
"furniture_cafe310","Kaiten Sushi rechtes Barmodul mit Hintergrundbeleuchtung (bewahrt währenddessen von Köchen zubereitete Speisen auf)",""
"furniture_cafe310b","Kaiten Sushi linkes Barmodul mit Hintergrundbeleuchtung (bewahrt währenddessen von Köchen zubereitete Speisen auf)",""
"furniture_cafe311","Barmodul 1m",""
"furniture_cafe312","Barmodul mit Vitrine für Sushi (kalte Speisen)",""
"furniture_cafe313","Barmodul 0,5m",""
"furniture_cafe314","Eckbar-Modul",""
"furniture_cafe315","Zweireihiges drehbares Kaiten-Sushi-Modul mit Hintergrundbeleuchtung (bewahrt währenddessen von Köchen zubereitete Speisen auf)",""
"furniture_cafe316","Ende zweireihiges drehbares Kaiten-Sushi-Modul mit Hintergrundbeleuchtung (bewahrt währenddessen von Köchen zubereitete Speisen auf)",""
"furniture_cafe321","Servierinsel",""
"furniture_cafe322","Induktionswok + französischer Teller",""
"furniture_cafe323","Desktop mit offenem Speicher",""
"furniture_cafe324b","Schneidetisch mit Brett + Mülleimer",""
"furniture_cafe325","Stehtisch mit Reiskocher, beheizte Fläche",""
"furniture_cafe326","Bartisch-Schrank",""
"furniture_cafe327","Waschbecken",""
"furniture_cafe328","Beleuchtetes Zaunmodul (Moos)",""
"furniture_cafe329","Beleuchtetes Zaunmodul (Kies)",""
"furniture_cafe330","Beleuchtetes Eckgeländermodul (Kies + Moos)",""
"furniture_cafe331","Dekorativer Sockel mit einer Pflanze",""
"furniture_cafe332","Stehlampe",""
"furniture_cafe333","Stehlampe",""
"furniture_cafe334","Linkes Ende des Barmoduls",""
"furniture_cafe334b","Rechtes Ende des Barmoduls",""
"reward_caption","Belohnung erhalten",""
"reward_text","Du hast erhalten:
{cargo}
Um sie einzusammeln, klicken Sie im Lagerfenster der Kolonie auf die Schaltfläche 'Belohnung einfordern'.",""
"receive_reward_caption","Belohnung sammeln",""
"receive_reward_text","{cargo}
Wird per Shuttle zur Station {name} geliefert",""
"cargo_filter_hitech","Nur Hightech-Ressourcen anzeigen",""
"research_details_caption","Forschung",""
"research_details_start","Forschung",""
"research_details_stop","Nicht recherchieren",""
"furniture_workshop101","Serienumwandlung von Kohlendioxid in Kohlenstoff",""
"furniture_workshop102","Serienproduktion von Polymeren",""
"furniture_hitech01","Kleine Produktion von Nanokompositen",""
"furniture_hitech02","Serienfertigung von Nanokompositen",""
"furniture_hitech03","Industrielle Herstellung von Nanokompositen",""
"furniture_hitech04","Experimentelle Herstellung von Materialien mit einzigartigen magnetischen Eigenschaften",""
"furniture_hitech05","Serienproduktion von Materialien mit einzigartigen magnetischen Eigenschaften",""
"furniture_hitech06","Industrielle Herstellung von Materialien mit einzigartigen magnetischen Eigenschaften",""
"furniture_hitech07","Pilotproduktion von Carbonelektronik",""
"furniture_hitech08","Massenproduktion von Carbonelektronik",""
"furniture_hitech09","Industrielle Produktion von Carbonelektronik",""
"furniture_hitech10","Pilotproduktion von Nanosensoren",""
"furniture_hitech11","Serienfertigung von Nanosensoren",""
"furniture_hitech12","Industrielle Fertigung von Nanosensoren",""
"furniture_hitech13","Pilotproduktion von programmierbarer Materie",""
"furniture_hitech14","Serienproduktion von programmierbarer Materie",""
"furniture_hitech15","Industrielle Produktion von programmierbarer Materie",""
"furniture_hitech16","Pilotproduktion von Quantenchips",""
"furniture_hitech17","Serienfertigung von Quantenchips",""
"furniture_hitech18","Industrielle Produktion von Quantenchips",""
"furniture_hitech19","Pilotproduktion von funkabsorbierenden Materialien",""
"furniture_hitech20","Serienproduktion von funkabsorbierenden Materialien",""
"furniture_hitech21","Industrielle Produktion von funkabsorbierenden Materialien",""
"furniture_hitech22","Pilotproduktion von Supraleitern, die keine Kühlung benötigen",""
"furniture_hitech23","Serienproduktion von Supraleitern, die keine Kühlung benötigen",""
"furniture_hitech24","Industrielle Produktion von Supraleitern, die keine Kühlung benötigen",""
"furniture_hitech25","Experimentelle Herstellung von ultraleichten hochfesten Materialien",""
"furniture_hitech26","Serienproduktion von ultraleichten hochfesten Materialien",""
"furniture_hitech27","Industrielle Fertigung von ultraleichten hochfesten Materialien",""
"furniture_hitech28","Pilotproduktion von Hochtemperatur-Strukturmaterialien",""
"furniture_hitech29","Serienproduktion von Hochtemperatur-Strukturmaterialien",""
"furniture_hitech30","Industrielle Produktion von Hochtemperatur-Strukturmaterialien",""
"place_hitech","Hightech",""
"buy_researched_resources_text","Es ist nicht möglich, einige Ressourcen zu bestellen:
{resources}
Mineralien können von einem anderen Planeten bestellt werden.
Erforschbare Ressourcen können entweder (nach entsprechender Recherche) produziert oder als Belohnung im Rahmen eines Vertrags erhalten werden.",""
"buy_researched_resources_caption","Ressourcen können nicht bestellt werden",""
"carbon_comps","Kohlenstoffelektronik",""
"cargo_description_carbon_comps","Mit neuen Technologien wird Kohlenstoff zum wichtigsten Ersatz für Silizium in Computern",""
"character_states_console&hitech","arbeitet an Hitech-Produktion",""
"character_states_move_to_console&hitech","geht zur Hitech-Produktion",""
"buy_weight","Ladegewicht:",""
"buy_launch_cost","Versandkosten:",""
"furniture_hallway091","@hallway_vending",""
"sign_contract_with_reward_text","Vertragskosten = {cost}
Wenn es Ihnen gelingt, Ihren Teil des Vertrags zu erfüllen, erhalten Sie eine vertragliche Belohnung und die Beziehungen zu {fraction} werden sich verbessern.
Der Vertrag kann vor Ablauf kostenlos gekündigt werden“,",""
"furniture_workshop200","Pilotanlage zur Zerlegung von Kohlendioxid in Kohlenstoff und Sauerstoff",""
"furniture_workshop201","Serieninstallation zur Zerlegung von Kohlendioxid in Kohlenstoff und Sauerstoff",""
"furniture_workshop202","Industrieanlage zur Zerlegung von Kohlendioxid in Kohlenstoff und Sauerstoff",""
"furniture_workshop203","Serieller Methan-Synthesizer",""
"furniture_workshop204","Industrieller Methan-Synthesizer",""
"character_states_bar&eat","isst",""
"character_states_move_to_bar&eat","geht essen",""
"main_menu_review","Schreiben Sie eine Rezension",""
"like_question_caption","Umfrage",""
"like_question_text","Magst du Solargene?",""
"like_question_yes","Ja",""
"like_question_no","Nein",""
"write_review_caption","Schreiben Sie eine Bewertung",""
"write_review_text","Ihre Bewertung wird dem Projekt helfen!",""
"write_review_yes","Bewertung schreiben",""
"write_review_no","Nein danke",""
"feedback_caption","Schreiben Sie an den Entwickler",""
"feedback_text","Schreiben Sie Ihre Kommentare zum Spiel, und ich werde sie auf jeden Fall berücksichtigen!",""
"feedback_send","Senden",""
"feedback_cancel","Abbrechen",""
"feedback_attach_autosave","Automatisches Speichern anhängen",""
"feedback_sending","Senden einer Nachricht...",""
"feedback_send_done","Erfolgreich gesendet!",""
"feedback_error","Fehler {code}",""
"feedback_email","Ihre E-Mail:",""
"power_details_wind_turbines","Windturbinenleistung",""
"outdoor_WindTurbine","Ein Windrad erzeugt Strom in einer ausreichend dichten Atmosphäre (Stromgenerator)",""
"asteriods_main_belt_description","Er begann sich direkt in der Nähe des Jupiters zu bilden, dessen Gravitationsfeld die Umlaufbahnen von Planetesimalen ständig stark störte und die Entstehung eines Planeten in diesem Gebiet verhinderte. Hauptgürtel-Asteroiden sind reich an Kohlenstoff und Metallen (einschließlich Seltener Erden).",""
"asteriods_koper_belt_description","Etwa 20-mal breiter und 20- bis 200-mal massereicher als der Hauptgürtel. Gürtelobjekte bestehen hauptsächlich aus Methan, Ammoniak und Wasser. Wenn irgendwo im Sonnensystem Antimaterie-Asteroiden gefunden werden, befinden sie sich wahrscheinlich darin.",""
"view_asteriods","Asteroiden",""
"furniture_cafe405","Esstisch für eine Person",""
"furniture_cafe406","Stehtisch für eine Person",""
"furniture_cafe407","Tisch mit Stuhl für eine Person",""
"furniture_cafe408","Esstisch für zwei Personen",""
"furniture_cafe409","Stehtisch für zwei Personen",""
"furniture_cafe410","Tisch mit Stühlen für zwei Personen",""
"furniture_cafe411","Runder Tisch mit Sofa für zwei Personen",""
"furniture_cafe412","Rechteckiger Tisch mit Sofa für zwei Personen",""
"furniture_cafe413","Runder Tisch mit Sofas für vier Personen",""
"furniture_cafe414","Rechteckiger Tisch mit Sofas für vier Personen",""
"furniture_cafe415","Barmodul 1m pro Person",""
"furniture_cafe416","Eckbarmodul für eine Person",""
"furniture_cafe417","Rechtes Ende des Barmoduls",""
"furniture_cafe417b","Linkes Ende des Barmoduls",""
"furniture_cafe418","Geschlossener Tisch mit Fertiggerichten (während es eingeschaltet ist,werden von Köchen zubereitete Speisen aufbewahrt)",""
"furniture_cafe419b","Tisch mit warmen Gerichten (im eingeschalteten Zustand werden von Köchen zubereitete Speisen aufbewahrt)",""
"furniture_cafe419c","Obsttisch (Aufbewahrung von Lebensmitteln,die von Köchen während des Betriebs zubereitet werden)",""
"furniture_cafe420b","Externer Ecktisch mit warmen Gerichten (im eingeschalteten Zustand werden von Köchen zubereitete Speisen aufbewahrt)",""
"furniture_cafe420c","Obsttisch in der Außenecke (Aufbewahrung von Lebensmitteln,die während des Betriebs von Köchen zubereitet werden)",""
"furniture_cafe421b","Indoor-Ecktisch mit warmen Gerichten (aufbewahrte Lebensmittel,die von Köchen während des Betriebs zubereitet werden)",""
"furniture_cafe421c","Indoor-Eckobsttisch (Aufbewahrung von Lebensmitteln,die von Köchen während des Betriebs zubereitet werden)",""
"furniture_cafe422","Servierinsel",""
"furniture_cafe404","Stehlampe",""
"furniture_cafe401","Trennwand",""
"furniture_cafe402","Trennwand",""
"furniture_cafe403","Trennwand",""
"furniture_cafe400","Elefantenstatue",""
"furniture_cafe500","Runder Esstisch für eine Person",""
"furniture_cafe502","Esstisch quadratisch für eine Person",""
"furniture_cafe503","Stehtisch für eine Person",""
"furniture_cafe504","Runder Esstisch für zwei Personen",""
"furniture_cafe505","Quadratischer Esstisch für zwei Personen",""
"furniture_cafe506","Stehtisch für zwei Personen",""
"furniture_cafe507","Tisch mit Sofa für zwei Personen",""
"furniture_cafe508","Tisch mit Sofa für zwei Personen",""
"furniture_cafe509","Tisch mit Sofas für vier Personen",""
"furniture_cafe510","Tisch mit Sofas für vier Personen",""
"furniture_cafe511","Barmodul 1m pro Person",""
"furniture_cafe511b","Barmodul 1m pro Person",""
"furniture_cafe512","Eckbarmodul für eine Person",""
"furniture_cafe512b","Eckbarmodul für eine Person",""
"furniture_cafe513","Linkes Ende des Barmoduls",""
"furniture_cafe514","Rechtes Ende des Barmoduls",""
"furniture_cafe515","Geschlossener Tisch mit Fertiggerichten (während es eingeschaltet ist,werden von Köchen zubereitete Speisen aufbewahrt)",""
"furniture_cafe516b","Tisch mit Pommes, Burgern und Sandwiches (für währenddessen von Köchen zubereitete Speisen)",""
"furniture_cafe516c","Desserttisch (speichert von Köchen zubereitete Speisen,während er eingeschaltet ist)",""
"furniture_cafe517b","Ecktisch im Freien mit Burgern (aufbewahrte Lebensmittel,die von Köchen während des Betriebs zubereitet werden)",""
"furniture_cafe517c","Desserts außerhalb des Ecktisches (zur Aufbewahrung von Speisen,die von den Köchen zubereitet werden",""
"furniture_cafe518b","Indoor-Ecktisch mit Burgern und Sandwiches (aufbewahrte Lebensmittel,die während des Betriebs von Köchen zubereitet werden)",""
"furniture_cafe518c","Indoor-Ecktisch mit Desserts (Aufbewahrung von Lebensmitteln,die während des Betriebs von Köchen zubereitet werden)",""
"furniture_cafe519","Servierinsel mit Popcornmaschine",""
"furniture_cafe520","Geräte zum Verkauf von Getränken und Snacks",""
"furniture_cafe521","Digitale Jukebox",""
"furniture_cafe522","Stehlampe",""
"furniture_cafe523","Stehlampe",""
"furniture_cafe524","Komposit-Trennwand",""
"furniture_cafe524b","Komposit-Trennwand",""
"furniture_cafe524c","Komposit-Trennwand",""
"furniture_cafe524d","Komposit-Trennwand",""
"cargo_logistics_tooltip","Logistikaufgaben",""
"logistics_caption","Logistik",""
"logistics_buy","Kauf",""
"logistics_send","Versand",""
"logistics_sell","Verkauf",""
"logistics_add_tooltip","Aufgabe hinzufügen",""
"route_fail_logistics_text","Es gibt unfertige Logistikaufgaben an der Station. Warte, bis sie abgeschlossen sind, oder gehe zum Logistik-Panel und lösche sie.",""
"logistics_periodical","nach {next} und alle {period}",""
"buy_shuttles_count","Sie benötigen Shuttles:",""
"buy_delivery_time","Lieferzeit:",""
"buy_periodical","Wiederholen",""
"buy_period","In (Tagen):",""
"close_task_caption","Aufgabe schließen",""
"close_task_text","Logistische Aufgabe wird gelöscht",""
"buy_clean_cart","Warenkorb leeren",""
"buy_from","Von",""
"buy_cargo_caption","Kauf von Ressourcen",""
"buy_cargo_short_text","Die folgende Fracht wird in <b>'{src_colony}'</> gekauft:
{cargo}
Die Fracht wird von Shuttles automatisch angeliefert.
Die Versandkosten werden beim Verladen der Ware auf das Shuttle abgezogen.",""
