"source","target","developer_comments"
"research_done_description_neurointerface","长久以来的梦想——用思维来控制设备——正在成为现实。由于控制和数据交换标准的统一，新的技术正在成为控制任何设备的通用解决方案。
增强技术的进步使得芯片可以直接植入大脑中。这些设备包括纤维传感器，用于读取大脑中编码信号的活动；处理设备；以及睡眠传感器和学习单元。由于信号结构的复杂性（其波形特征会受到情绪等因素的影响），这些单元是必不可少的。
未来，我们不仅能够从外部控制设备，还能够提升和扩展我们的心理和大脑功能。",""
"research_done_description_increasedSynapticPlasticity","提升人类智力能力面临诸多障碍：脑细胞死亡、随年龄增长突触连接形成速率下降、恢复缓慢、缺氧以及记忆力衰退。
每个人的心理状态都是独特的，而且每个人都拥有有限的资源。因此，要实现智力活动的现代化，首先需要解决与大脑灵活性相关的问题。而我们在这一点上已经取得了成功。
基因疗法、蛋白质芯片等技术的发展使我们能够使某些神经元的形态永久保持在婴儿时期的状态——即更接近椭圆形。这样一来，突触形成的速度加快了，随之而来的是智力和恢复能力的提升。不过，必须控制婴儿期神经元的比例，否则随着突触密度的增加，大脑可能会因缺氧而开始死亡。
值得注意的是，经过这种处理后，个体会变得更加天真可爱、好奇心更强，思维速度加快，并且从严重压力中恢复得更快；同时，记忆力和学习能力也会有所提升",""
"research_done_description_acceleratedLearning","加速学习方法的准备阶段已经完成。大脑具备吸收海量信息的能力，只需要在学习过程中提供适当的“养分”即可。除了大脑中的突触外，身体的神经系统也在不断发育。
该方法的实质如下：首先确定个人的智力类型，然后根据这一类型制定个性化的图像映射方案，再通过非侵入性神经接口将这些图像传递给大脑。准备阶段至关重要，因为图像映射的类型直接取决于个人的智力类型——对某些人来说，简单的框架就足够了；对另一些人来说，则需要具体的思维图像；而对于第三种类型的人，则需要对相关思维过程进行详细描述。如果正确应用，这种方法是安全的。
天赋已不再是一个限制因素；你可以学习任何东西——舞蹈、小提琴演奏，甚至是金枪鱼捕捞技巧。此外，该方法还能用于治疗PTSD等心理障碍，从而让快速心理治疗成为可能。
不过，这样的技术进步也引发了人们对个体独特性的更多关注——因为这些独特性很可能会逐渐消失。",""
"research_done_description_humanIncubator","在太空中，怀孕和生育要比在地球上危险得多。而建立一个没有生育可能的殖民地是没有意义的。
已经开发出了用于胚胎生命支持的先进系统，可以支持胎儿在任何发育阶段成长。最大的问题过去是、现在依然是如何将囊胚固定在由模拟子宫内膜组织制成的人工子宫表面。固定后，人工子宫会形成子宫内膜，系统会根据胎儿产生的激素信号来调节环境：监测胎儿的需求，维持正常的体温、氧气及代谢产物的水平，防止宇宙辐射的伤害，并保持胎儿的休眠状态，同时与未出生的婴儿“交流”。
如果检测到胎儿存在问题，孵化器会立即停止发育过程。当胎儿发育到40周时，系统会执行“分娩”程序，之后婴儿就会被交给医疗人员照料。",""
"research_done_description_artificialIntelligence","要确定哪些计算程序可以被称为智能的，其实是一件相当困难的事情。我们认为一个系统如果同时满足以下条件，就可以被认为是智能的：能够通过图灵测试；在快速变化的环境中做出迅速反应；具备自我学习的能力；并且能够在最广泛的意义上执行创造性的任务。
至于机器是否必须具有自我意识、独立的愿望和个性特征才能被视为智能，这确实是一个哲学性的问题。
无论如何，量子芯片的出现、大量结构化信息以及神经网络的结合，共同推动了人工智能的发展。量子芯片才是让机器拥有“想象力”的关键因素；而神经网络的作用仅仅在于维持系统的运行，使量子计算机能够从数据库中获取信息并得出相应的结果（例如“42”这样的数字）。
我们希望，这种机器并不会像我们中的一些人担忧的那样，真正具备某种“意识”。",""
"research_done_description_femtotechnology","千万亿（quadrillion）是带有十五个零的单位，飞（femto）则是千万亿分之一。我们尚不知是否还能在尺度上超越今日的极限。在此层级，我们已能操控基本粒子的结构，所有操作只能通过场与能量实现，因为飞米技术正是量子力学的尺度。
物质是巨大能量在相对微小空间中的高度凝聚。希格斯玻色子的发现标志着标准模型的完成：它包含六种夸克、六种轻子、四种传递基本相互作用的粒子，以及赋予这些粒子组合惯性质量的希格斯玻色子。每种夸克具有特定的电荷与自旋，它们的组合形成各种量子粒子，进而构成物质或反物质——而反物质量也被证实遵循引力规律。
我们已能于四维与五维空间中构建由五至六个夸克组成的粒子。令人好奇的是，这将导向怎样的进一步发展……",""
"research_done_description_forceFields","力场是一种存在于空间中的区域，会对物体施加特定方向的力。简单来说，它是一种能够阻止粒子及物体穿过的能量层。
这种技术被用来保护基础设施免受外部影响。我们已经开发了两种类型的力场：护盾和力场覆盖装置。小型护盾呈弯曲的凸形状，依靠经济型能源以脉冲方式运行；而高能耗的力场覆盖装置则会持续不断地覆盖目标区域，其工作原理是从发射器到接收器进行能量传输。
电弧电磁发生器会产生高磁强度的环境，释放出的等离子体能排斥并部分吸收攻击性粒子，这些粒子同时会受到磁场的加热以及超强激光的照射。之后，可利用的等离子体会被收集起来，为下一次使用做准备。护盾会在监控与控制系统的作用下自动激活并投入使用。",""
"research_done_description_laserEngine","无线传输大量能量从外部到引擎中，使得引擎的质量得以显著减轻。电热式、离子式、胶体式以及其他新型引擎的发展已经持续了很长时间，但直到最近才使得这些技术能够在实际应用中展现出足够的效率。
最终，人们选择改进等离子体引擎。这种质量减轻的火箭引擎具有较高的比推力，范围从10到理论上的100千米/秒。
因此，我们可以简单地从外部传递能量来加热工作部件。",""
"research_done_description_orbitingSun","真实的太阳每秒释放出3.8×10^26瓦的能量，而人造的核聚变装置虽然能量要小几个数量级，但仍然足以维持所需的照明水平。
由于破坏太阳系的平衡以及为了核聚变消耗大量氢原子并不现实，我们采用了几乎相同的托卡马克装置。等离子体的形状是环形结构，但由于其明亮的发光效果，从外观上看它似乎形成了一个球体。在太空中，可以调整该装置的形状：装置周围环绕着超导磁体，这些磁体从一开始就支撑着等离子体并保持其稳定状态。反射器则被用来更有效地利用这些能量。
这样的工程构造体被安置在卫星的圆形轨道上，其轨道周期为24小时，潮汐力有助于稳定其运行方向。根据核聚变反应中的杂质不同，这种装置能够发出不同波长的光。
保护这种小型光源免受宇宙威胁也是非常重要的。",""
"research_done_description_adaptationOfTheBodyToAdverseConditions","通常情况下，生物体若能理解所遭遇的压力，便可通过适应生存，否则便会灭绝。但在其他行星的环境中——例如金星的高压、火星的低压、酸性大气或碱性火山——普通生物体适应的可能性为零，几乎会瞬间死亡。
如今，我们已能加速人体对特定行星环境的适应能力。人类依然需要氧气进行氧化反应，某些蛋白质在40°C时仍会变性。然而，通过分析地球上多种极端微生物群体的宏基因组，并结合基因工程技术，我们大幅拓展了人体的耐受极限。现在人类可在强酸或强碱环境、极低或极高气压下长期生存，可耐受的温度范围显著扩大，可接受的辐射阈值也大幅提升。 问题是：这还是经过升级的人类，还是某种全新的存在？",""
"research_done_description_accelerationGrowingUp","从婴儿期到成熟期，正常的人类需要大约20年的时间，之后会经历与年龄相关的变化、老年，最终死亡。在非地球的环境条件下，生长和成熟的进程可能会加快。
然而，仅加快生长速度并不会对社会产生积极的影响。将一个在外表上已经成熟的人视为完全独立且有责任感的个体是错误的，也不人道——因为从发展角度来看，他们实际上还处于成长的初期阶段。
神经接口技术的进步、学习速度的提升以及大脑可塑性的增强使得我们可以在7年内安全地促进身体的快速成长，并使个体以成熟的状态进入成年。
如今，我们能够在短时间内培养出能够完全融入社会的成员。这些孩子成长迅速，学习能力很强，他们的心理状态也和正常的成年人一样稳定。",""
"research_done_description_cloneProduction","为了准备迎接真正的殖民者，创造一种勤劳、聪明且服从命令的人类群体正在成为现实。
克隆技术涉及制造基因完全相同的生物体。这一过程需要一个纯净的卵细胞和一颗经过修复染色体端粒的皮肤细胞核，然后将后者注入卵细胞中。形成的受精卵会被放置在具有低电场的培养箱中，胚胎开始发育。两年后，一个成年人从培养箱中诞生出来，需要对它进行管控、加速其成长过程，并对其进行道德品质的培养，赋予其生活的意义和目标。这些克隆人的智力与我们相当。
为了克服一些伦理障碍，克隆人通常被设计为不育的，因为他们无论如何都不能被称为“自然人类”。同时，预测一个克隆群体基因型的变化也相当困难。每个殖民地可以自行选择要克隆的个体，或者使用现成的克隆材料。",""
"research_done_description_androids","让机器人像人类一样行走曾经是一个巨大的问题，因为直立行走是最复杂的运动方式，是一系列受控的跌倒，需要全身和众多传感器的协同工作。但赋予它像生物一样思考的能力则更加困难。
最初的样本学习能力差，缺乏行动直觉，笨重且略显笨拙，尽管它们能完美地移动。它们的运动部件不尽如人意，很快就会出现故障。我们使它们变得更好、更快，运动部件更耐用，但后来纳米机器人解决了这个问题。
剩下的只是赋予这个实体人工智能，最终我们得到了一个完全合成的生物，能够通过图灵测试并执行几乎任何人类的工作。
机器人能够记忆、即兴发挥和思考。只要它们不思考存在主义问题。",""
"research_done_description_antigravity","在失重状态下，人体会失去多个方面的机能：体重、骨密度、肌肉张力以及免疫力。为了避免这些问题，并能够迅速在殖民星球上开展工作，我们使用了通过施加离心力来模拟重力的飞船。
回到地球后，人们进行了相关实验以制造人工重力。由超导体构成的旋转加速环可以产生引力场，这种效应被称为“伦敦引力动量”（London Gravitational Momentum）。能源生成技术、超导体技术的进步，以及飞米技术的运用，使得我们在殖民星球上能够复制地球上的重力效果，甚至达到了与地球相同强度的水平。
由于需要的是能够持续加速的超导体，因此我们采用了级联设计，让这些超导体依次获得动力。实际上，这种重力变化的幅度几乎可以说是微不可觉的。",""
"research_done_description_industrialTelekinesis","人工重力和力场技术的发展使我们能够以高精度操控远处的物体。强大的工业设备让我们无需使用机械抓手就能移动货物、分离小行星上的岩石、挖掘井洞、改变物体的形状，并通过重力和力场来增加压力或减少物体的体积。
另一方面，轻便的手持设备功能较为有限，但在空间狭小的空间站环境中，它们确实为人们的生活带来了便利——因为在这种环境下无法使用传统的起重装置。不过，我们目前仍不清楚如何在实际操作中改变物体的质量，因此这些设备的能耗相对较高。借助工业级的“念力”技术，我们可以改变控制机械的方式以及矿产的开采方法。",""
"research_done_description_productionOfAntimatter","反物质是一种由反粒子组成的物质，在正常条件下无法稳定存在。我们尚不清楚为什么会出现重子不对称性，这导致了反物质几乎完全缺失的现象；可能是由于反物质被暗物质所取代。
我们已经开始观测到来自柯伊伯带的反物质衰变产物，由此确信那里确实存在反物质，并且从中提取反物质是可行的。
开发能够在柯伊伯带安全运行的飞行器需要付出巨大努力。前往柯伊伯带本身就具有很高的风险，因此必须为飞船配备被动防护系统。探测和提取反物质是一项极其费力的工作——其含量极低，仅为每100吨物质中含1克。捕获纯反物质至关重要，这样才能避免浪费我们已经收集到的反物质。
借助力场技术，我们成功创建了类似“潘宁陷阱”的封闭环境，在这种环境中可以安全储存反物质。不过，这些力场系统必须始终保持开启状态，以防止反物质与普通物质发生湮灭。",""
"research_done_description_cryogenics","目前，没有低温技术，星际旅行是不可能的。飞船上可用于居住的资源非常有限，而且旅程时间如此之长，以至于以现代科技水平来看，船员们的年龄会在旅途中显著增加。在轨道上与地球表面之间，每天的时间差大约只有40微秒。当距离大型恒星非常远时，即使接近光速的飞行速度也无法抵消时间的加速效应。因此，必须暂停人体内的生物过程。
低温技术能够减缓人体的生物活动。通过使用顺磁盐来逐渐降低体温，并在过程中向细胞内注入葡萄糖以防止冰晶的形成，从而保护细胞。此时人们会进入一种无梦境的睡眠状态。飞船上的温度会自动调节。在整个旅程中，需要花费几天时间来逆转这一过程，以避免细胞受损或因糖尿病而死亡。虽然这个过程非常不适，但目前还没有其他更好的办法。经历过这一过程的人，并不会失去他们的能力、技能或记忆。",""
"research_done_description_photonicPowerPlant","当我们氧化一个氢分子时，会得到一定量的能量；当我们裂变一个铀-235原子核时，可以获得约580万倍的能量；当我们通过核聚变反应将氦原子结合时，产生的能量大约又是前者的4倍；而当我们利用粒子湮灭反应时，释放出的能量则是前者的264倍。目前我们已经在推进技术中应用了湮灭反应原理。基于同样的原理，可以建造出反物质反应堆。光子的动量能可以转化为动能，进而转化为电能。产生的中子会被收集起来并用于所需的目的。然而，还有一个问题没有解决——那就是中微子。从理论上讲，我们迟早能够吸收宇宙中所有的物质。
奇怪的是，宇宙中的生命在发展到某个阶段时，却不得不消耗那些对它们生存至关重要的物质。我们希望这种情况不会发展得太严重。截至目前，所谓的“万物理论”已经基本完备，但我们还不知道如何找到一种更为高效的方式来获取能量，同时又不会对宇宙造成损害。",""
"research_done_description_photonicEngine","光子引擎，曾经只是科幻小说中的假设，如今已然成为了现实。事实上，基于湮灭的原理被证明是最有用的。该装置看起来完全不像凹面镜，而是更像一个配备有强大磁体的双半环结构的强子对撞机。
运行过程需要来自两个气体喷嘴的物质与反物质以极高的精度发生碰撞。碰撞后，正反粒子相互湮灭，留下具有动量的光子，我们利用其能量进行推进。在碰撞过程中，物质也以相等的比例衰变为伽马射线和中微子。中微子不与任何物质相互作用，因此我们无法挽回地损失了它们。问题由此产生：我们将物质转化为完全不与任何东西相互作用的虚无。",""
"research_done_description_interstellarShip","低温技术的发现，用于人类的长期太空飞行、人工重力的实现、推进系统的开发以及反物质反应堆的研制，使得人类实现星际旅行成为了可能。早期发送的探测器传回了有趣的数据，表明在我们周围有大量的恒星系统存在系外行星。
光子推进系统能够将飞船加速到接近光速，但这只有在飞船穿过奥尔特云之后才能实现。无论怎样，一些粒子仍然会存在于星际空间中，它们可能会撞击飞船的外壳，逐渐侵蚀并破坏外壳。在这样的旅程中，飞船不能处于无保护的状态。在飞行过程中，我们将使用等离子力场来排斥外来物体，并部分吸收适合等离子使用的自由氢分子——这一点非常有用，因为在接近光速的情况下，氢分子的重量会增加，留下的痕迹也会变得更小，同时氢分子的能量也会减弱。",""
"furniture_cafe134a","带冰箱的披萨柜台",""
"furniture_cafe138","带储物盒的桌子",""
"furniture_cafe133a","带陈列柜的披萨服务台",""
"furniture_cafe126","意大利披萨烤箱",""
"furniture_cafe122","两人桌",""
"furniture_cafe122b","单人桌",""
"furniture_cafe123","四人桌",""
"furniture_cafe123b","两人桌",""
"furniture_cafe124","小酒馆两人桌",""
"furniture_cafe124b","小酒馆单人桌",""
"furniture_cafe107","带沙发的两人桌",""
"furniture_cafe107b","带沙发的四人桌",""
"furniture_cafe100","酒吧中央吧台模块",""
"furniture_cafe103","酒吧左角T型区模块",""
"furniture_cafe103b","酒吧右角T型区模块",""
"furniture_cafe127","酒吧模块1m",""
"furniture_cafe128","酒吧模块1m",""
"furniture_cafe129","酒吧模块 0.5m",""
"furniture_cafe130","酒吧模块 0.5m",""
"furniture_cafe131","酒吧模块 0.75m",""
"furniture_cafe132","酒吧模块 0.75m",""
"furniture_cafe101","酒吧转角处模块",""
"furniture_cafe102","酒吧转角处模块",""
"furniture_cafe112","酒吧右端模块",""
"furniture_cafe112b","酒吧左端模块",""
"furniture_cafe113","酒吧右端模块",""
"furniture_cafe113b","酒吧左端模块",""
"furniture_cafe114","酒吧右端模块",""
"furniture_cafe114b","酒吧左端模块",""
"furniture_cafe140a","带储物架的餐具架",""
"furniture_cafe142a","制冰机",""
"furniture_cafe139","搅拌机站",""
"furniture_cafe120","冰柜/冷水机/鸡尾酒站",""
"furniture_cafe108","垃圾模块",""
"furniture_cafe143a","饮料展示",""
"furniture_cafe141a","洗杯子和高脚杯的水槽",""
"furniture_cafe111","过滤器和排水系统",""
"furniture_cafe121","带皂液的洗手盆",""
"furniture_cafe119a","小吃冷藏设备",""
"furniture_cafe135a","封闭式储物服务台1米",""
"furniture_cafe136a","封闭式储物服务台0.75米",""
"furniture_cafe125","冰箱 + 制冰机",""
"furniture_cafe137a","开放式储物服务桌",""
"furniture_cafe109","配备冷藏和饮料装瓶设备的中央岛",""
"furniture_cafe115c","带有糕点的开放式桌子（打开可存储厨师准备的食物）",""
"furniture_cafe115d","户外披萨桌（存放厨师准备的食物）",""
"furniture_cafe115e","封闭式冰淇淋桌（存放厨师在工作时准备的食物）",""
"furniture_cafe115f","带装饰的封闭餐桌（存放厨师在工作时准备的食物）",""
"furniture_cafe116","有热食的封闭桌子（打开时，它储存厨师准备的食物）",""
"furniture_cafe117a","室内角落比萨桌（存放由厨师准备的食物）",""
"furniture_cafe117b","带甜点的室内桌（可放置厨师准备的食物）",""
"furniture_cafe118a","户外比萨角桌（存放厨师在工作时准备的食物）",""
"furniture_cafe118b","户外甜点角桌（存放厨师在工作时准备的食物）",""
"furniture_cafe144","落地灯",""
"furniture_cafe200","配备冷藏和饮料装瓶设备的中央岛",""
"furniture_cafe202","单人桌",""
"furniture_cafe203a","单人桌",""
"furniture_cafe204","两人桌",""
"furniture_cafe205","两人桌",""
"furniture_cafe206","带沙发的两人桌",""
"furniture_cafe207","带沙发的两人桌",""
"furniture_cafe208","带沙发的两人圆桌",""
"furniture_cafe208b","带沙发的两人圆桌",""
"furniture_cafe210","带两张四人沙发的桌子",""
"furniture_cafe211","带两张四人沙发的桌子",""
"furniture_cafe212","八人圆桌",""
"furniture_cafe213","带四人转角沙发的圆桌",""
"furniture_cafe214","两人VIP休息室",""
"furniture_cafe215","三人酒吧模块",""
"furniture_cafe216","酒吧模块0.75米",""
"furniture_cafe216b","酒吧模块0.75米",""
"furniture_cafe217","酒吧模块0.5米",""
"furniture_cafe217b","酒吧模块0.5米",""
"furniture_cafe218","角落酒吧模块，可容纳一人",""
"furniture_cafe218b","角落吧模块，可容纳一人",""
"furniture_cafe219","酒吧右端模块",""
"furniture_cafe219b","酒吧右端模块",""
"furniture_cafe219c","酒吧左端模块",""
"furniture_cafe219d","酒吧左端模块",""
"furniture_cafe224","有热食的封闭式桌子（打开可储存厨师准备的食物）",""
"furniture_cafe225b","开放式汤桌（打开可存储厨师准备的食物）",""
"furniture_cafe225c","放置第二道菜的开放式桌子（打开可存储厨师准备的食物）",""
"furniture_cafe225d","带小吃的开放式桌子（可放置厨师准备的食物）",""
"furniture_cafe226b","带热菜的室内转角桌（存放厨师在工作时烹制的食物）",""
"furniture_cafe226c","带小吃的室内角桌（放置厨师准备的食物）",""
"furniture_cafe227b","带热菜的户外角桌（存放厨师在工作时烹制的食物）",""
"furniture_cafe227c","户外小吃角桌（存放厨师在工作时准备的食物）",""
"furniture_cafe228b","炒锅",""
"furniture_cafe229b","带烤架的油炸锅",""
"furniture_cafe230","装饰隔断",""
"furniture_cafe230b","装饰隔断",""
"furniture_cafe232","落地灯",""
"furniture_cafe201","装饰花瓶",""
"camera_settings_topdown_camera","俯拍镜头（自上而下）",""
"free_camera_tooltip","一个灵活的镜头，让您可以从不同角度查看物体，在空间中快速移动并构建任何形状的结构",""
"topdown_camera_tooltip","策略类游戏常用的镜头。适合打造简单的单层建筑",""
"startup_camera_text","选择适合您的游戏镜头模式。
镜头模式和其他参数始终可以在游戏设置中更改",""
"tutorial_topdown_camera_title","俯拍镜头（自上而下）",""
"tutorial_topdown_camera0","要在水平面上“自上而下”移动镜头，请将鼠标移动到屏幕边缘，或使用 W、A、S、D 键",""
"tutorial_topdown_camera1","要围绕垂直轴旋转镜头，请按住鼠标中键并移动鼠标",""
"tutorial_topdown_camera2","滚动鼠标滚轮改变镜头高度",""
"view_change_building","建筑",""
"view_prev_building_tooltip","显示之前的建筑",""
"view_next_building_tooltip","显示下一个建筑物",""
"camera_settings_transparent_intersected","穿越时的透明度",""
"camera_settings_transparent_intersected_tooltip","独立物体、人物和房间在与镜头相交时会变得透明",""
"load_mod_failed","加载模组时出错",""
"invalid_mod_descriptor","读取模组描述符'{name}'时出错'{error}'。无法加载模组",""
"newer_mod_version","模组 '{name}' 适用于较新版本的游戏。使用它可能会导致游戏过程中出现错误",""
"older_mod_version","模组 '{name}' 适用于旧版本的游戏。使用它可能会导致游戏过程中出现错误",""
"mods_caption","游戏模组",""
"mods_create","创建模组",""
"mod_not_found","未找到修改'{name}'",""
"mod_need_enable","模组 '{name}' 已禁用，必须在加载保存之前启用",""
"mod_fail_on_load","无法使用模组 '{name}' 加载游戏。联系模组开发者 {contact}",""
"mod_start_fail","错误启动 模组 '{name}'",""
"new_game_caption","新游戏",""
"new_game_profile","公司名称:",""
"new_game_dificulty","难度",""
"new_game_mods","连接的模块",""
"new_game_apply","开始游戏！",""
"event_filter_show","显示该类型的事件",""
"event_filter_ignore","忽略此类型的事件",""
"event_filter_delete","删除该类型的事件",""
"events_filters_group","事件筛选",""
"events_group","事件",""
"mod_enable","启用模块",""
"mod_upload","上传模组到 Steam 创意工坊",""
"mods_wait_for_upload","正在上传模组 Steam 创意工坊。请稍候",""
"mods_upload_error_caption","上传模组出错",""
"mod_upload_error_steam_api","初始化 Steam 时出错",""
"mod_upload_error_create_item","在 Steam 创意工坊中创建新项目时出错",""
"mod_upload_error_append_descriptor","更改修改描述符时出错",""
"mod_upload_error_submit","Steam 创意工坊物品更新失败",""
"power_details_reworking","能源回收",""
"power_details_charge_before_night","在夜幕降临时为电池充电",""
"room_clean","腾出房间",""
"room_clean_tooltip","房间内所有物品、设备和家具将被拆除。所有资源将返回仓库",""
"furniture_workshop100","二氧化碳转化为碳的实验性转化",""
"modifier_TireSpeed","员工疲劳 {TireSpeed}%",""
"modifier_RestSpeed","休息速度 {RestSpeed}%",""
"modifier_LunchDuration","用餐时间 {LunchDuration}%",""
"modifier_ProdOfLand","产量 {ProdOfLand}%",""
"modifier_ChargeSpeed","机器人充电速度{ChargeSpeed}%",""
"modifier_CargoSpeed","装卸速度{CargoSpeed}%",""
"modifier_AstrominerSpeed","小行星采矿速度{AstrominerSpeed}%",""
"furniture_cafe300","七人旋转一体寿司吧",""
"furniture_cafe301","带两人沙发的大桌子",""
"furniture_cafe302","带椅子的两人桌",""
"furniture_cafe303","带两人沙发的大桌子",""
"furniture_cafe304","两人圆桌带坐垫凳",""
"furniture_cafe305","单人桌带椅子",""
"furniture_cafe306","单人圆桌",""
"furniture_cafe307","带四人座位的圆形沙发",""
"furniture_cafe308","带背光灯的酒吧寿司模块 1米",""
"furniture_cafe309","带背光灯的酒吧寿司模块 0.5米",""
"furniture_cafe310","带背光灯的酒吧右侧寿司模块 1米",""
"furniture_cafe310b","带背光灯的酒吧左侧寿司模块 1米",""
"furniture_cafe311","条形模块 1米",""
"furniture_cafe312","带寿司展示柜的酒吧模块（冷盘）",""
"furniture_cafe313","条形模块 0.5米",""
"furniture_cafe314","条形模块角",""
"furniture_cafe315","带背光灯的两排旋转寿司模块",""
"furniture_cafe316","带背光灯尾端两排旋转寿司模块",""
"furniture_cafe321","服务岛",""
"furniture_cafe322","电磁炒锅+法式盘",""
"furniture_cafe323","带开放式存储功能的桌面",""
"furniture_cafe324b","砧板+垃圾桶",""
"furniture_cafe325","带电饭煲的吧台桌柜，表面加热",""
"furniture_cafe326","酒吧底部桌柜",""
"furniture_cafe327","下沉",""
"furniture_cafe328","照明围栏模块（苔藓）",""
"furniture_cafe329","照明围栏模块（砾石）",""
"furniture_cafe330","带照明的角落栅栏模块（砾石+苔藓）",""
"furniture_cafe331","带植物的装饰底座",""
"furniture_cafe332","落地灯",""
"furniture_cafe333","落地灯",""
"furniture_cafe334","条形模块的左端",""
"furniture_cafe334b","条形模块的右端",""
"reward_caption","收到的奖励",""
"reward_text","你收到：
{cargo}
要收集它们，请在殖民地仓库面板中点击“领取奖励”按钮",""
"receive_reward_caption","{货物}",""
"receive_reward_text","{cargo}
将通过太空梭运送到空间站 {name}",""
"cargo_filter_hitech","收集奖励",""
"research_details_caption","“{货物}",""
"research_details_start","会接送到这个站点”",""
"research_details_stop","只显示高科技资源",""
"furniture_workshop101","学习",""
"furniture_workshop102","研究",""
"furniture_hitech01","不要探索",""
"furniture_hitech02","将二氧化碳连续加工成碳",""
"furniture_hitech03","聚合物的量产",""
"furniture_hitech04","纳米复合材料的小规模生产",""
"furniture_hitech05","纳米复合材料的量产",""
"furniture_hitech06","纳米复合材料的工业生产",""
"furniture_hitech07","丰富的碳电子生产经验",""
"furniture_hitech08","碳电子的批量生产",""
"furniture_hitech09","碳电子工业生产",""
"furniture_hitech10","纳米传感器的试产",""
"furniture_hitech11","纳米传感器系列化生产",""
"furniture_hitech12","纳米传感器的工业化生产",""
"furniture_hitech13","可编程物质的试产",""
"furniture_hitech14","可编程物质的量产",""
"furniture_hitech15","可编程物质的工业化生产",""
"furniture_hitech16","量子芯片试产",""
"furniture_hitech17","量产量子芯片",""
"furniture_hitech18","量子芯片的工业化生产",""
"furniture_hitech19","无线电吸收材料试产",""
"furniture_hitech20","无线电吸收材料系列生产",""
"furniture_hitech21","无线电吸收材料的工业生产",""
"furniture_hitech22","试产无需冷却的超导体",""
"furniture_hitech23","无需冷却的超导体的量产",""
"furniture_hitech24","无需冷却的超导体的工业化生产",""
"furniture_hitech25","超轻高强材料的实验生产",""
"furniture_hitech26","超轻高强材料系列化生产",""
"furniture_hitech27","超轻高强度材料的工业化生产",""
"furniture_hitech28","高温结构材料试产",""
"furniture_hitech29","高温结构材料系列化生产",""
"furniture_hitech30","高温结构材料工业生产",""
"place_hitech","高科技",""
"buy_researched_resources_text","无法订购某些资源:
{resources}
矿物可在其他行星订购。
可研究的资源可通过完成相应研究后生产，或通过合同作为奖励获得。",""
"buy_researched_resources_caption","无法订购资源",""
"carbon_comps","碳电子",""
"cargo_description_carbon_comps","随着新技术的发展，碳正在成为计算机中硅的主要替代品",""
"character_states_console&hitech","在高科技生产中心工作",""
"character_states_move_to_console&hitech","去高科技生产中心",""
"buy_weight","货物重量：",""
"buy_launch_cost","送货价格：",""
"furniture_hallway091","@hallway_vending",""
"sign_contract_with_reward_text","合同成本= {cost}
如果您履行了合同规则，根据合同您将获得奖励，并且与 {fraction} 的关系将得到改善。
合同到期前可免费解除",""
"furniture_workshop200","二氧化碳分解实验装置",""
"furniture_workshop201","二氧化碳分解量产装置",""
"furniture_workshop202","二氧化碳分解工业装置",""
"furniture_workshop203","批量甲烷合成器",""
"furniture_workshop204","工业甲烷合成器",""
"character_states_bar&eat","吃饭",""
"character_states_move_to_bar&eat","去吃饭",""
"main_menu_review","写评论",""
"like_question_caption","诉求",""
"like_question_text","你喜欢 Solargene 吗？",""
"like_question_yes","是",""
"like_question_no","否",""
"write_review_caption","写评论",""
"write_review_text","您的评论将有助于我们！",""
"write_review_yes","写评论",""
"write_review_no","不，谢谢",""
"feedback_caption","给开发者留言",""
"feedback_text","写下你对游戏的看法，我一定会进行参考！",""
"feedback_send","发送",""
"feedback_cancel","取消",""
"feedback_attach_autosave","添加到自动保存",""
"feedback_sending","发送消息...",""
"feedback_send_done","发送成功！",""
"feedback_error","错误{code}",""
"feedback_email","您的邮箱：",""
"power_details_wind_turbines","风力发电",""
"outdoor_WindTurbine","风力涡轮机在足够稠密的大气中发电（发电机）",""
"asteriods_main_belt_description","最初在木星附近形成，木星的引力场不断严重扰动星子的轨道，阻碍了该区域行星的形成。主带小行星富含碳和金属（包括稀土元素）",""
"asteriods_koper_belt_description","宽度约为主带的20倍，质量是主带的20-200倍。柯伊伯带天体主要由甲烷、氨和水组成。如果在太阳系某处能找到反物质小行星，那很可能就在这里",""
"view_asteriods","小行星",""
"furniture_cafe405","单人餐桌",""
"furniture_cafe406","单人吧台",""
"furniture_cafe407","单人桌",""
"furniture_cafe408","双人餐桌",""
"furniture_cafe409","双人吧台",""
"furniture_cafe410","双人桌",""
"furniture_cafe411","双人沙发圆桌",""
"furniture_cafe412","双人沙发长桌",""
"furniture_cafe413","四人沙发圆桌",""
"furniture_cafe414","四人沙发长桌",""
"furniture_cafe415","容纳一个服务员的1米宽吧台区域",""
"furniture_cafe416","在角落的单人吧台区域",""
"furniture_cafe417","长条形区域右端",""
"furniture_cafe417b","长条形区域左端",""
"furniture_cafe418","放餐食的封闭桌子（可存放厨师准备的食物）",""
"furniture_cafe419b","放热餐食的封闭桌子（可存放着厨师准备的食物）",""
"furniture_cafe419c","水果桌（可存放厨师准备的食物）",""
"furniture_cafe420b","放热菜的外角桌（可存放厨师准备的食物）",""
"furniture_cafe420c","放水果的外角桌（可存放厨师准备的食物）",""
"furniture_cafe421b","放热菜的内角桌（可存放厨师准备的食物）",""
"furniture_cafe421c","放水果的内角桌（可存放厨师准备的食物）",""
