"source","target","developer_comments"
"furniture_cafe102","코너 바 모듈",""
"furniture_cafe112","오른쪽 엔드 바 모듈",""
"furniture_cafe112b","왼쪽 엔드 바 모듈",""
"furniture_cafe113","오른쪽 엔드 바 모듈",""
"furniture_cafe113b","왼쪽 엔드 바 모듈",""
"furniture_cafe114","오른쪽 엔드 바 모듈",""
"furniture_cafe114b","왼쪽 엔드 바 모듈",""
"furniture_cafe140a","보관 선반이 있는 식기 건조대",""
"furniture_cafe142a","제빙기",""
"furniture_cafe139","블렌더 스테이션",""
"furniture_cafe120","냉동고/칠러/칵테일 스테이션",""
"furniture_cafe108","쓰레기 모듈",""
"furniture_cafe143a","음료 디스플레이",""
"furniture_cafe141a","유리컵 세척대",""
"furniture_cafe111","필터 및 배수 시스템",""
"furniture_cafe121","비누 디스펜서가 있는 세면대",""
"furniture_cafe119a","스낵 냉각 표면이 있는 냉장 장비",""
"furniture_cafe135a","폐쇄형 보관 1m 서비스 테이블",""
"furniture_cafe136a","폐쇄형 보관 0.75m 서비스 테이블",""
"furniture_cafe125","냉장고 + 제빙기",""
"furniture_cafe137a","오픈형 보관 서비스 테이블",""
"furniture_cafe109","음료 분배 장비와 냉장 장비가 있는 중앙 아일랜드",""
"furniture_cafe115c","오픈형 베이커리 테이블 (요리사가 준비한 음식을 보관)",""
"furniture_cafe115d","오픈형 피자 테이블 (요리사가 준비한 음식을 보관)",""
"furniture_cafe115e","폐쇄형 아이스크림 테이블 (요리사가 준비한 음식을 보관)",""
"furniture_cafe115f","폐쇄형 사이드 디시 테이블 (요리사가 준비한 음식을 보관)",""
"furniture_cafe116","폐쇄형 핫 푸드 테이블 (요리사가 준비한 음식을 보관)",""
"furniture_cafe117a","내부 코너 피자 테이블 (요리사가 준비한 음식을 보관)",""
"furniture_cafe117b","내부 코너 디저트 테이블 (요리사가 준비한 음식을 보관)",""
"furniture_cafe118a","외부 코너 피자 테이블 (요리사가 준비한 음식을 보관)",""
"furniture_cafe118b","외부 코너 디저트 테이블 (요리사가 준비한 음식을 보관)",""
"furniture_cafe144","플로어 램프",""
"furniture_cafe200","음료 분배 장비와 냉장 장비가 있는 중앙 아일랜드",""
"furniture_cafe202","1인용 테이블",""
"furniture_cafe203a","1인용 테이블",""
"furniture_cafe204","2인용 테이블",""
"furniture_cafe205","2인용 테이블",""
"furniture_cafe206","소파가 있는 2인용 테이블",""
"furniture_cafe207","소파가 있는 2인용 테이블",""
"furniture_cafe208","2인용 원형 테이블과 소파",""
"furniture_cafe208b","2인용 원형 테이블과 소파",""
"furniture_cafe210","두 개의 소파가 있는 4인용 테이블",""
"furniture_cafe211","두 개의 소파가 있는 4인용 테이블",""
"furniture_cafe212","8인용 원형 테이블",""
"furniture_cafe213","코너 소파가 있는 4인용 원형 테이블",""
"furniture_cafe214","VIP 2인용 로지",""
"furniture_cafe215","3인용 바 모듈",""
"furniture_cafe216","0.75m 바 모듈",""
"furniture_cafe216b","0.75m 바 모듈",""
"furniture_cafe217","0.5m 바 모듈",""
"furniture_cafe217b","0.5m 바 모듈",""
"furniture_cafe218","1인용 코너 바 모듈",""
"furniture_cafe218b","1인용 코너 바 모듈",""
"furniture_cafe219","오른쪽 엔드 바 모듈",""
"furniture_cafe219b","오른쪽 엔드 바 모듈",""
"furniture_cafe219c","왼쪽 엔드 바 모듈",""
"furniture_cafe219d","왼쪽 엔드 바 모듈",""
"furniture_cafe224","폐쇄형 핫 푸드 테이블 (요리사가 준비한 음식을 보관)",""
"furniture_cafe225b","오픈형 수프 테이블 (요리사가 준비한 음식을 보관)",""
"furniture_cafe225c","오픈형 메인 디시 테이블 (요리사가 준비한 음식을 보관)",""
"furniture_cafe225d","오픈형 스낵 테이블 (요리사가 준비한 음식을 보관)",""
"furniture_cafe226b","내부 코너 핫 푸드 테이블 (요리사가 준비한 음식을 보관)",""
"furniture_cafe226c","내부 코너 스낵 테이블 (요리사가 준비한 음식을 보관)",""
"furniture_cafe227b","외부 코너 핫 푸드 테이블 (요리사가 준비한 음식을 보관)",""
"furniture_cafe227c","외부 코너 스낵 테이블 (요리사가 준비한 음식을 보관)",""
"furniture_cafe228b","워크",""
"furniture_cafe229b","그릴이 있는 튀김기",""
"furniture_cafe230","장식 파티션",""
"furniture_cafe230b","장식 파티션",""
"furniture_cafe232","플로어 램프",""
"furniture_cafe201","장식 화병",""
"camera_settings_topdown_camera","탑다운' 카메라",""
"free_camera_tooltip","자유로운 카메라로 다양한 각도에서 물체를 볼 수 있으며, 공간을 빠르게 이동하고 임의의 형태의 구조물을 건설할 수 있습니다",""
"topdown_camera_tooltip","전략 게임에 익숙한 카메라. 간단한 단층 구조물을 만들기에 적합합니다",""
"startup_camera_text","게임 카메라 모드를 선택하세요.
카메라 모드와 기타 설정은 언제든지 게임 설정에서 변경할 수 있습니다",""
"tutorial_topdown_camera_title","탑다운' 카메라 제어",""
"tutorial_topdown_camera0","탑다운' 카메라를 수평으로 이동하려면 화면 가장자리로 마우스를 가져가거나 W, A, S, D 키를 사용하세요",""
"tutorial_topdown_camera1","카메라를 수직 축으로 회전하려면 마우스 중간 버튼을 누른 상태에서 마우스를 이동하세요",""
"tutorial_topdown_camera2","카메라 높이를 변경하려면 마우스 휠을 스크롤하세요",""
"view_change_building","건물",""
"view_prev_building_tooltip","이전 건물 표시",""
"view_next_building_tooltip","다음 건물 표시",""
"camera_settings_transparent_intersected","교차 시 투명도",""
"camera_settings_transparent_intersected_tooltip","독립된 객체, 캐릭터 및 공간은 카메라와 교차할 때 투명해집니다",""
"load_mod_failed","모드 로드 오류",""
"invalid_mod_descriptor","모드 설명자 '{name}'을(를) 읽는 중 '{error}' 오류가 발생했습니다. 모드를 로드할 수 없습니다",""
"newer_mod_version","모드 '{name}'은(는) 게임의 더 새로운 버전을 위해 제작되었습니다. 사용 시 게임 중 오류가 발생할 수 있습니다",""
"older_mod_version","모드 '{name}'은(는) 게임의 더 오래된 버전을 위해 제작되었습니다. 사용 시 게임 중 오류가 발생할 수 있습니다",""
"mods_caption","게임 모드",""
"mods_create","모드 생성",""
"mod_not_found","모드 '{name}'을(를) 찾을 수 없습니다",""
"mod_need_enable","모드 '{name}'이(가) 비활성화되어 있습니다. 저장을 로드하기 전에 활성화해야 합니다",""
"mod_fail_on_load","모드 '{name}'으로 게임을 로드하는 중 오류가 발생했습니다. 모드 개발자에게 문의하세요 {contact}",""
"mod_start_fail","모드 '{name}' 시작 중 오류 발생",""
"new_game_caption","새 게임",""
"new_game_profile","회사 이름:",""
"new_game_dificulty","난이도",""
"new_game_mods","연결된 모드",""
"new_game_apply","게임 시작!",""
"event_filter_show","이 유형의 이벤트 표시",""
"event_filter_ignore","이 유형의 이벤트 무시",""
"event_filter_delete","이 유형의 이벤트 삭제",""
"events_filters_group","이벤트 유형",""
"events_group","이벤트",""
"mod_enable","모드 활성화",""
"mod_upload","Steam 워크샵에 모드 업로드",""
"mods_wait_for_upload","Steam 워크샵에 모드를 업로드 중입니다. 잠시 기다려 주세요",""
"mods_upload_error_caption","모드 업로드 오류",""
"mod_upload_error_steam_api","Steam 초기화 오류",""
"mod_upload_error_create_item","Steam 워크샵에 새 항목 생성 오류",""
"mod_upload_error_append_descriptor","모드 설명자 수정 오류",""
"mod_upload_error_submit","Steam 워크샵 항목 업데이트 오류",""
"power_details_reworking","에너지 과생산",""
"power_details_charge_before_night","밤이 되면 배터리 충전",""
"room_clean","공간 비우기",""
"room_clean_tooltip","공간 내 모든 물건, 장비 및 가구가 분해됩니다. 모든 자원은 창고로 반환됩니다",""
"furniture_workshop100","이산화탄소를 탄소로 실험적으로 재처리",""
"modifier_TireSpeed","직원 피로도 {TireSpeed}%",""
"modifier_RestSpeed","휴식 속도 {RestSpeed}%",""
"modifier_LunchDuration","식사 시간 {LunchDuration}%",""
"modifier_ProdOfLand","수확량 {ProdOfLand}%",""
"modifier_ChargeSpeed","로봇 충전 속도 {ChargeSpeed}%",""
"modifier_CargoSpeed","적재/하역 속도 {CargoSpeed}%",""
"modifier_AstrominerSpeed","소행성 채굴 속도 {AstrominerSpeed}%",""
"furniture_cafe300","7인용 회전식 모노리스 스시 바 (요리사가 준비한 음식을 보관)",""
"furniture_cafe301","두 개의 소파가 있는 큰 테이블",""
"furniture_cafe302","의자가 있는 2인용 테이블",""
"furniture_cafe303","두 개의 소파가 있는 큰 테이블",""
"furniture_cafe304","2인용 원형 테이블과 푸프",""
"furniture_cafe305","의자가 있는 1인용 테이블",""
"furniture_cafe306","1인용 원형 테이블과 푸프",""
"furniture_cafe307","4인용 원형 소파",""
"furniture_cafe308","조명이 있는 1m 카이텐-스시 바 모듈 (요리사가 준비한 음식을 보관)",""
"furniture_cafe309","조명이 있는 0.5m 카이텐-스시 바 모듈 (요리사가 준비한 음식을 보관)",""
"furniture_cafe310","조명이 있는 오른쪽 카이텐-스시 바 모듈 (요리사가 준비한 음식을 보관)",""
"furniture_cafe310b","조명이 있는 왼쪽 카이텐-스시 바 모듈 (요리사가 준비한 음식을 보관)",""
"furniture_cafe311","1m 바 모듈",""
"furniture_cafe312","스시 (차가운 요리) 진열장이 있는 바 모듈",""
"furniture_cafe313","0.5m 바 모듈",""
"furniture_cafe314","코너 바 모듈",""
"furniture_cafe315","조명이 있는 이중열 회전식 카이텐-스시 모듈 (요리사가 준비한 음식을 보관)",""
"furniture_cafe316","조명이 있는 이중열 엔드 회전식 카이텐-스시 모듈 (요리사가 준비한 음식을 보관)",""
"furniture_cafe321","서빙 아일랜드",""
"furniture_cafe322","인덕션 웍 + 프렌치 플레이트",""
"furniture_cafe323","오픈형 보관 작업대",""
"furniture_cafe324b","도마 + 쓰레기통이 있는 커팅 작업대",""
"furniture_cafe325","밥솔과 가열 표면이 있는 바 하단 캐비닛",""
"furniture_cafe326","바 하단 캐비닛",""
"furniture_cafe327","싱크대",""
"furniture_cafe328","조명이 있는 울타리 모듈 (이끼)",""
"furniture_cafe329","조명이 있는 울타리 모듈 (자갈)",""
"furniture_cafe330","조명이 있는 코너 울타리 모듈 (자갈 + 이끼)",""
"furniture_cafe331","식물이 있는 장식 캐비닛",""
"furniture_cafe332","플로어 램프",""
"furniture_cafe333","플로어 램프",""
"furniture_cafe334","바 모듈 왼쪽 엔드",""
"furniture_cafe334b","바 모듈 오른쪽 엔드",""
"reward_caption","보상 획득",""
"reward_text","다음을 획득했습니다:
{cargo}
이를 수집하려면 콜로니 창고 패널에서 '보상 수집' 버튼을 누르세요",""
"receive_reward_caption","보상 수집",""
"receive_reward_text","{cargo}
셔틀로 {name} 스테이션에 배달됩니다",""
"cargo_filter_hitech","하이테크 자원만 표시",""
"research_details_caption","연구",""
"research_details_start","연구 시작",""
"research_details_stop","연구 중단",""
"furniture_workshop101","이산화탄소를 탄소로 연속 재처리",""
"furniture_workshop102","폴리머 연속 생산",""
"furniture_hitech01","소규모 나노복합체 생산",""
"furniture_hitech02","나노복합체 연속 생산",""
"furniture_hitech03","나노복합체 산업 생산",""
"furniture_hitech04","독특한 자기 특성을 가진 소재 실험 생산",""
"furniture_hitech05","독특한 자기 특성을 가진 소재 연속 생산",""
"furniture_hitech06","독특한 자기 특성을 가진 소재 산업 생산",""
"furniture_hitech07","탄소 전자공학 시험 생산",""
"furniture_hitech08","탄소 전자공학 양산",""
"furniture_hitech09","탄소 전자공학 산업 생산",""
"furniture_hitech10","나노센서 실험 생산",""
"furniture_hitech11","나노센서 연속 생산",""
"furniture_hitech12","나노센서 산업 생산",""
"furniture_hitech13","프로그래밍 가능 물질 실험 생산",""
"furniture_hitech14","프로그래밍 가능 물질 연속 생산",""
"furniture_hitech15","프로그래밍 가능 물질 산업 생산",""
"furniture_hitech16","양자 칩 실험 생산",""
"furniture_hitech17","양자 칩 연속 생산",""
"furniture_hitech18","양자 칩 산업 생산",""
"furniture_hitech19","전파 흡수 소재 실험 생산",""
"furniture_hitech20","전파 흡수 소재 연속 생산",""
"furniture_hitech21","전파 흡수 소재 산업 생산",""
"furniture_hitech22","냉각이 필요 없는 초전도체 실험 생산",""
"furniture_hitech23","냉각이 필요 없는 초전도체 연속 생산",""
"furniture_hitech24","냉각이 필요 없는 초전도체 산업 생산",""
"furniture_hitech25","초경량 고강도 소재 실험 생산",""
"furniture_hitech26","초경량 고강도 소재 연속 생산",""
"furniture_hitech27","초경량 고강도 소재 산업 생산",""
"furniture_hitech28","고온 구조 소재 실험 생산",""
"furniture_hitech29","고온 구조 소재 연속 생산",""
"furniture_hitech30","고온 구조 소재 산업 생산",""
"place_hitech","하이테크",""
"buy_researched_resources_text","일부 자원을 주문할 수 없습니다:
{resources}
광물 자원은 다른 행성에서 주문할 수 있습니다.
연구 자원은 해당 연구를 완료한 후 생산하거나 계약 보상으로 얻을 수 있습니다",""
"buy_researched_resources_caption","자원 주문 불가",""
"carbon_comps","탄소 전자공학",""
"cargo_description_carbon_comps","새로운 기술로 탄소가 컴퓨터에서 실리콘의 주요 대체재가 되었습니다",""
"character_states_console&hitech","하이테크 생산 시설에서 작업 중",""
"character_states_move_to_console&hitech","하이테크 생산 시설로 이동 중",""
"buy_weight","화물 무게:",""
"buy_launch_cost","배송 비용:",""
"furniture_hallway091","@hallway_vending",""
"sign_contract_with_reward_text","계약 비용 = {cost}
계약 조건을 이행하면 보상을 받고 {fraction}과의 관계가 개선됩니다.
계약은 기한 내에 무료로 취소할 수 있습니다",""
"furniture_workshop200","이산화탄소를 탄소와 산소로 분해하는 실험 장치",""
"furniture_workshop201","이산화탄소를 탄소와 산소로 분해하는 양산 장치",""
"furniture_workshop202","이산화탄소를 탄소와 산소로 분해하는 산업용 장치",""
"furniture_workshop203","메탄 합성기 양산 설비",""
"furniture_workshop204","메탄 합성기 산업 설비",""
"character_states_bar&eat","식사 중",""
"character_states_move_to_bar&eat","식사하러 이동 중",""
"main_menu_review","리뷰 작성",""
"like_question_caption","설문",""
"like_question_text","Solargene가 마음에 드시나요?",""
"like_question_yes","네",""
"like_question_no","아니요",""
"write_review_caption","리뷰 작성",""
"write_review_text","리뷰 작성은 프로젝트에 도움이 됩니다!",""
"write_review_yes","리뷰 작성",""
"write_review_no","아니요, 괜찮습니다",""
"feedback_caption","개발자에게 문의",""
"feedback_text","게임에 대한 의견을 보내주시면 반드시 검토하겠습니다!",""
"feedback_send","보내기",""
"feedback_cancel","취소",""
"feedback_attach_autosave","자동 저장 파일 첨부",""
"feedback_sending","메시지 전송 중...",""
"feedback_send_done","성공적으로 전송되었습니다!",""
"feedback_error","오류 {code}",""
"feedback_email","이메일:",""
"power_details_wind_turbines","풍력 터빈 발전량",""
"outdoor_WindTurbine","풍력 터빈은 충분히 밀도 높은 대기에서 전기를 생산합니다 (에너지 생성기)",""
"asteriods_main_belt_description","목성 근처에서 형성되기 시작했으며, 목성의 중력장이 미행성체의 궤도에 심각한 교란을 일으켜 이 지역에서 행성 형성을 방해했습니다. 주 소행성대의 소행성들은 탄소와 금속(희토류 포함)이 풍부합니다",""
"asteriods_koper_belt_description","주 소행성대보다 약 20배 넓고 20-200배 더 질량이 큽니다. 이 벨트의 천체는 주로 메탄, 암모니아, 물로 구성되어 있습니다. 태양계에서 반물질 소행성을 찾을 수 있다면 아마도 여기일 것입니다",""
"view_asteriods","소행성",""
"furniture_cafe405","1인용 식탁",""
"furniture_cafe406","1인용 바 테이블",""
"furniture_cafe407","1인용 의자 테이블",""
"furniture_cafe408","2인용 식탁",""
"furniture_cafe409","2인용 바 테이블",""
"furniture_cafe410","2인용 의자 테이블",""
"furniture_cafe411","2인용 둥근 소파 테이블",""
"furniture_cafe412","2인용 직사각형 소파 테이블",""
"furniture_cafe413","4인용 둥근 소파 테이블",""
"furniture_cafe414","4인용 직사각형 소파 테이블",""
"furniture_cafe415","1인용 1m 바 모듈",""
"furniture_cafe416","1인용 코너 바 모듈",""
"furniture_cafe417","바 모듈 오른쪽 끝",""
"furniture_cafe417b","바 모듈 왼쪽 끝",""
"furniture_cafe418","준비된 음식이 있는 닫힌 테이블 (켜져 있는 동안 요리사가 준비한 음식을 저장합니다)",""
"furniture_cafe419b","핫 음식 테이블 (켜져 있는 동안 요리사가 준비한 음식을 저장합니다)",""
"furniture_cafe419c","과일 테이블 (켜져 있는 동안 요리사가 준비한 음식을 저장합니다)",""
"furniture_cafe420b","외부 코너 핫 음식 테이블 (켜져 있는 동안 요리사가 준비한 음식을 저장합니다)",""
"furniture_cafe420c","외부 코너 과일 테이블 (켜져 있는 동안 요리사가 준비한 음식을 저장합니다)",""
"furniture_cafe421b","내부 코너 핫 음식 테이블 (켜져 있는 동안 요리사가 준비한 음식을 저장합니다)",""
"furniture_cafe421c","내부 코너 과일 테이블 (켜져 있는 동안 요리사가 준비한 음식을 저장합니다)",""
"furniture_cafe422","서빙 아일랜드",""
"furniture_cafe404","바닥 조명",""
"furniture_cafe401","파티션",""
"furniture_cafe402","파티션",""
"furniture_cafe403","파티션",""
"furniture_cafe400","코끼리 동상",""
"furniture_cafe500","1인용 둥근 식탁",""
"furniture_cafe502","1인용 사각 식탁",""
"furniture_cafe503","1인용 바 테이블",""
"furniture_cafe504","2인용 둥근 식탁",""
"furniture_cafe505","2인용 사각 식탁",""
"furniture_cafe506","2인용 바 테이블",""
"furniture_cafe507","2인용 소파 테이블",""
"furniture_cafe508","2인용 소파 테이블",""
"furniture_cafe509","4인용 소파 테이블",""
"furniture_cafe510","4인용 소파 테이블",""
"furniture_cafe511","1인용 1m 바 모듈",""
"furniture_cafe511b","1인용 1m 바 모듈",""
"furniture_cafe512","1인용 코너 바 모듈",""
"furniture_cafe512b","1인용 코너 바 모듈",""
"furniture_cafe513","바 모듈 왼쪽 끝",""
"furniture_cafe514","바 모듈 오른쪽 끝",""
"furniture_cafe515","준비된 음식이 있는 닫힌 테이블 (켜져 있는 동안 요리사가 준비한 음식을 저장합니다)",""
"furniture_cafe516b","감자, 버거, 샌드위치 테이블 (켜져 있는 동안 요리사가 준비한 음식을 저장합니다)",""
"furniture_cafe516c","디저트 테이블 (켜져 있는 동안 요리사가 준비한 음식을 저장합니다)",""
"furniture_cafe517b","외부 코너 버거 테이블 (켜져 있는 동안 요리사가 준비한 음식을 저장합니다)",""
"furniture_cafe517c","외부 코너 디저트 테이블 (켜져 있는 동안 요리사가 준비한 음식을 저장합니다)",""
"furniture_cafe518b","내부 코너 버거와 샌드위치 테이블 (켜져 있는 동안 요리사가 준비한 음식을 저장합니다)",""
"furniture_cafe518c","내부 코너 디저트 테이블 (켜져 있는 동안 요리사가 준비한 음식을 저장합니다)",""
"furniture_cafe519","팝콘 머신이 있는 서빙 아일랜드",""
"furniture_cafe520","음료 및 스낵 자판기",""
"furniture_cafe521","디지털 주크박스",""
"furniture_cafe522","바닥 조명",""
"furniture_cafe523","바닥 조명",""
"furniture_cafe524","조립식 파티션",""
"furniture_cafe524b","조립식 파티션",""
"furniture_cafe524c","조립식 파티션",""
"furniture_cafe524d","조립식 파티션",""
"cargo_logistics_tooltip","물류 작업",""
"logistics_caption","물류",""
"logistics_buy","구매",""
"logistics_send","전송",""
"logistics_sell","판매",""
"logistics_add_tooltip","작업 추가",""
"route_fail_logistics_text","역에 미완료된 물류 작업이 있습니다. 완료될 때까지 기다리거나 물류 패널로 이동하여 삭제하세요",""
"logistics_periodical","{next} 후 및 매 {period}",""
"buy_shuttles_count","필요한 셔틀:",""
"buy_delivery_time","배송 시간:",""
"buy_periodical","반복",""
"buy_period","간격 (일):",""
"close_task_caption","작업 닫기",""
"close_task_text","물류 작업이 삭제됩니다",""
"buy_clean_cart","카트 비우기",""
"buy_from","출발지",""
"buy_cargo_caption","자원 구매",""
"buy_cargo_short_text","<b>'{src_colony}'</>에서 다음 화물이 구매됩니다:
{cargo}
화물은 셔틀로 자동 배송됩니다.
배송 비용은 셔틀에 화물을 적재할 때 차감됩니다",""
"buy_cargo_text","<b>'{src_colony}'</>에서 다음 화물이 구매됩니다:
{cargo}
다음 역에 물류 작업이 생성됩니다:
{stations}
<b>'{dst_colony}'</>로 전송됩니다
화물은 셔틀로 자동 배송됩니다.
배송 비용은 셔틀에 화물을 적재할 때 차감됩니다",""
"logistics_time","{next} 후",""
"buy_total_cost","화물 비용:",""
"sell_cargo_caption","자원 판매",""
"sell_cargo_short_text","<b>'{dst_colony}'</>에서 다음 화물이 판매됩니다:
{cargo}
돈은 셔틀이 판매 상품을 수거한 후 입금됩니다",""
"sell_cargo_text","<b>'{dst_colony}'</>로 화물 전송:
{cargo}
다음 역에 물류 작업이 생성됩니다:
{stations}
판매를 위해.
돈은 셔틀이 상품을 배송한 후 입금됩니다",""
"logistics_now","지금",""
"unbuild_storage_overflow_caption","창고 초과",""
"unbuild_storage_overflow_text","이 물체를 해체하면 창고가 과적되어 일부 자원이 손실됩니다. 정말로 물체를 해체하시겠습니까?",""
"unbuild_tank_overflow_caption","탱크 초과",""
"unbuild_tank_overflow_text","이 물체를 해체하면 탱크가 과적되어 일부 자원이 손실됩니다. 정말로 물체를 해체하시겠습니까?",""
"build_tooltip_overflowStorageEraseError","이 구조물을 해체하면 창고가 가득 찹니다",""
"build_tooltip_overflowTanksEraseError","이 구조물을 해체하면 탱크가 가득 찹니다",""
"shuttles_caption","셔틀",""
"reject_shuttle_caption","배송 취소",""
"reject_shuttle_text","배송을 취소하면 화물을 잃게 됩니다.
배송을 취소하시겠습니까?",""
"shuttles_departure","{period} 후 출발",""
"shuttles_arrive","{period} 후 도착",""
"shuttles_onway","이동 중 {period} 남음",""
"shuttles_route","{source} → {destination}",""
"shuttles_reject","배송 취소",""
"build_tooltip_doorDockEraseError","먼저 도크를 삭제해야 합니다",""
"hire_caption","인력 고용",""
"apply","적용",""
"transfer_staff_caption","인력 전송",""
"transfer_staff_selected","전송 대기 중:",""
"transfer_staff_time","도착 시간:",""
"deport_error_caption","추방 불가",""
"deport_error_robot","로봇은 추방할 수 없지만 폐기할 수 있습니다",""
"deport_error_fraction","행성에 '{fraction}' 우주항이 필요합니다",""
"character_transfer","전송",""
"furniture_cafe600","1인용 식탁",""
"furniture_cafe601","1인용 식탁",""
"furniture_cafe602","1인용 바 테이블",""
"furniture_cafe603","2인용 식탁",""
"furniture_cafe604","2인용 식탁",""
"furniture_cafe605","2인용 바 테이블",""
"furniture_cafe606","2인용 대형 식탁",""
"furniture_cafe607","2인용 직사각형 소파 테이블",""
"furniture_cafe608","2인용 직사각형 소파 테이블",""
"furniture_cafe609","4인용 대형 식탁",""
"furniture_cafe610","4인용 직사각형 소파 테이블",""
"furniture_cafe611","4인용 직사각형 소파 테이블",""
"furniture_cafe612","1인용 1m 바 모듈",""
"furniture_cafe613","1인용 코너 바 모듈",""
"furniture_cafe614","바 모듈 왼쪽 끝",""
"furniture_cafe614b","바 모듈 오른쪽 끝",""
"furniture_cafe615","준비된 음식이 있는 닫힌 테이블 (켜져 있는 동안 요리사가 준비한 음식을 저장합니다)",""
"furniture_cafe616b","수프 테이블 (켜져 있는 동안 요리사가 준비한 음식을 저장합니다)",""
"furniture_cafe616c","메인 요리 테이블 (켜져 있는 동안 요리사가 준비한 음식을 저장합니다)",""
"furniture_cafe616d","빵 테이블 (켜져 있는 동안 요리사가 준비한 음식을 저장합니다)",""
"furniture_cafe616e","사모바르, 파이, 블린이 있는 테이블 (켜져 있는 동안 요리사가 준비한 음식을 저장합니다)",""
"furniture_cafe616f","디저트 테이블 (켜져 있는 동안 요리사가 준비한 음식을 저장합니다)",""
"furniture_cafe617b","내부 코너 핫 음식 테이블 (켜져 있는 동안 요리사가 준비한 음식을 저장합니다)",""
"furniture_cafe617c","내부 코너 디저트 테이블 (켜져 있는 동안 요리사가 준비한 음식을 저장합니다)",""
"furniture_cafe618b","외부 코너 핫 음식 테이블 (켜져 있는 동안 요리사가 준비한 음식을 저장합니다)",""
"furniture_cafe618c","외부 코너 디저트 테이블 (켜져 있는 동안 요리사가 준비한 음식을 저장합니다)",""
"furniture_cafe619","사모바르가 있는 서빙 아일랜드",""
"furniture_cafe620","전기 러시아식 스토브",""
"furniture_cafe621","바닥 조명",""
"furniture_cafe622","바닥 조명",""
"furniture_cafe623","조립식 파티션",""
"furniture_cafe623b","조립식 파티션",""
"furniture_cafe623c","조립식 파티션",""
"furniture_cafe624","마트료시카 바닥 장식",""
"furniture_cafe625","마트료시카 바닥 장식",""
"furniture_cafe625b","마트료시카 바닥 장식",""
"furniture_cafe625c","마트료시카 바닥 장식",""
"vacancy_patient","병원 환자",""
"staff_select_all","모두 선택",""
"staff_set_staff","인력 배정",""
"staff_building","건물 {uid}",""
"staff_section","정적 섹션 {uid}",""
"staff_sector","회전 섹터 {uid}",""
"staff_outdoor","실외",""
"staff_auto_assign","빈 자동 배정",""
"staff_auto_assign_tooltip","선택된 인력은 빈 자리에 자동으로 배정됩니다",""
"energyPlan_caption","작업 계획",""
"energyPlan_on","충전 시 켜짐:",""
"energyPlan_off","방전 시 꺼짐:",""
"energyPlan_noset","설정 없음",""
"energyPlan_description","배터리 충전 상태에 따른 작동 모드.
충전량이 임계값을 넘을 때 규칙이 작동합니다:
↑ - 충전량이 지정된 값을 초과하고 계속 증가할 때 작동
↓ - 충전량이 지정된 값보다 낮아지고 계속 감소할 때 작동",""
"energyPlanFormat_prefix","모드",""
"energyPlanFormat_none","운전 모드",""
"energyPlanFormat_on","켜짐:{value}%",""
"energyPlanFormat_off","꺼짐:{value}%",""
"power_details_battery_time","배터리 방전 시간",""
"power_details_resources","연료 보유량:",""
"state_fuel","에너지 생산기에서 소비되는 연료 보유량이 거의 소진되었습니다",""
"event_fuel","연료 공급이 거의 다 되었습니다",""
"load_with_mods_caption","추가 모드",""
"load_with_mods_text","로드 중인 게임에서 사용되지 않는 모드가 활성화되어 있습니다:
{mods}
<red>이미 시작한 게임에 새로운 모드를 추가하면 불안정한 작동을 초래할 수 있습니다!</>
새 모드를 사용하려면 새 게임을 시작하는 것이 좋습니다.",""
"load_with_mods_yes","이 모드 없이 게임 로드 (권장)",""
"load_with_mods_no","모든 활성 모드로 게임 로드",""
"go_main_menu_action","메인 메뉴로 이동",""
"new_game_hard","마스터",""
"new_game_hard_description","행성 간 인력 및 화물 셔틀 전송을 사용할 수 없습니다",""
"storage_item_limit_description","생산 한계에 도달했습니다. 각 자원에 대한 생산 한계를 '창고 설정'에서 변경할 수 있습니다.",""
"colonies_allow_transit","역을 통한 경유",""
"colonies_allow_transit_description","이 역을 화물 및 인력 경유 전송에 사용합니다. 이미 생성된 물류 작업에는 영향을 미치지 않습니다.",""
"planet_cancelEstablishColony","콜로니 설립 취소",""
"tutorial_production10","자동 주기적 구매, 판매 및 화물 전송을 계획할 수 있습니다. 해당 대화 상자에서 '반복'을 선택하고 기간을 지정하세요",""
"tutorial_production11","구매, 판매 및 화물 전송 작업은 모두 물류 작업을 생성하며, 창고 패널에서 <img id=""cargo_tasks""/> 버튼을 눌러 관리할 수 있습니다",""
"tutorial_staff5","콜로니스트가 보유한 기술은 그의 전문화에 따라 다릅니다. 더 경험 많은 직원은 더 효율적으로 일합니다. 일하는 동안 직원은 점차적으로 사용하는 기술을 향상시킵니다. 경험이 증가함에 따라 직원의 급여도 증가합니다",""
"buy_notify","도착 알림",""
"give_colony_failRequireds","모든 인력이 보조 공간 (객실, 카페, 휴게실, 로봇 유지 보수 공간 등)에 배정되지 않았습니다",""
"main_menu_saved_tooltip","실제 시간: {real_time}
게임 시간: {game_time}
코멘트: {comment}",""
"build_category_landing_tooltip","셔틀 착륙 및 도킹 장소",""
"build_category_stairs_tooltip","보행로, 계단 및 층간 천장",""
"build_category_doors_tooltip","문",""
"build_category_lights_tooltip","가로등, 표지판, 항법 신호기",""
"build_category_station_tooltip","우주 정거장 모듈",""
"build_category_engines_tooltip","우주선 엔진",""
"give_colony_failSpecialty2","{character}에게 일자리가 지정되지 않았습니다",""
