"source","target","developer_comments"
"research_done_description_thermonuclearPowerPlant","The first models of tokamak-type fusion reactors were the size of a five-story house. In reality, the biggest problem was the need to energetically isolate the plasma from the reactor shell. This was due to the low power of the superconducting magnets, the imperfection of the toroidal field coils, and the lack of better heat-resistant materials.
In order to start such a reactor 110 megawatts of energy must be continuously fed to it, then there is a peak consumption of 620 megawatts, after which the plasma goes to a stable state: the correct shape and temperature of 30 million degrees. This allows the thermonuclear fusion reaction of deuterium and helium-3 to proceed actively and produce enormous amounts of energy.",""
"research_done_description_augmentation","Once upon a time, bionic prostheses capable of performing the functions of replaced limbs were considered the pinnacle of scientific progress. They could adjust to the owner's gait, receive thought commands, and follow the original handwriting. Once a paralympian set a world speed record on a hundred-meter run, this started the era of augmentations. Nanotechnology and nanochips expand the capabilities of such devices.
The main problem for a long time has been the rejection of a foreign body by the body. Advances in medicine make it possible not to extinguish the host's immunity, but to consider augmentations assembled from host tissues and modern materials as part of the body and actively participate in their protection.
The development of exoskeletons allows a paralyzed person to move and an ordinary person to push back the limits of their abilities. Eyes capable of seeing several ranges, improved organs, tools inside the flesh, perfect memory, control of devices - all this is possible thanks to augmentations.",""
"research_done_description_neurointerface","The long-held dream of controlling devices with the power of thought is becoming a reality. New developments are becoming a universal solution for controlling any device, thanks to the creation of a unified standard for control and data exchange.
Advances in augmentation allow chips to be implanted directly into the brain. The devices consist of fiber sensors that read the activity of coded impulses in the brain, a processing device, a sleep sensor, and a learning unit required because of the flexible structure of the signals, whose wave characteristics depend, among other things, on mood.
In the future we will be able not only to control the devices externally, but also to increase the characteristics of mental and psychic activity and to expand them.",""
"research_done_description_increasedSynapticPlasticity","Several obstacles stand in the way of increasing human mental abilities: brain cell death, decreased rate of synaptic connections creation with age, slow recovery, oxygen starvation, decreased memory capacity.
Each person's psyche is unique, and absolutely everyone has limited resources. In order to proceed to the modernization of mental activity, it is first necessary to solve the problems with mental flexibility. And we have succeeded in this.
Gene therapy, protein chips and other developments allowed us to permanently leave the shape of some of the neurons in their infant form - more oval. This led to accelerated synaptogenesis, accordingly increased mental flexibility and recovery. The proportion of infant neurons must be limited, otherwise the brain will begin to suffocate and die off as the density of synapses increases.
It is noted that after the procedure an individual becomes more naive and inquisitive, thinks faster and recovers from severe stress, and the phenomenon of memory and learning increases slightly",""
"research_done_description_acceleratedLearning","The stage of preparation for the creation of accelerated learning methods is complete. The plastic brain is ready to assimilate truly enormous amounts of information, it only needs to be properly ""fed"" while it is learning. In addition to synapses in the brain, the nervous system in the body also grows.
The essence of the method is as follows: first we determine the type of intellect, then we develop an individually peculiar map of images, which are further transmitted by non-invasive neuro-interfaces. The preparatory stage should not be underestimated. The type of map directly depends on the type of intelligence; for one, frames are enough, for another, thought images are necessary, while the third needs a description of the processes. The method is safe if applied correctly.
Talent is no longer needed; you can learn anything: dance, violin, or tuna fishing. The method is capable of treating disorders like PTSD and others, a step closer to rapid psychotherapy.
The consequences of such advances require more concern for the uniqueness of the individual, which may soon be lost.",""
"research_done_description_humanIncubator","Pregnancy and procreation in space are much more dangerous than on Earth. And building a colony without the possibility of procreation has no purpose behind it.
Developed systems for embryonic life support allow to grow a fetus from any stage of fetal development. The biggest problem was and still is the fixation of the blastocyst on the surface of the artificial uterus, grown from tissues imitating the endometrial surface. After fixation, the uterine epithelium is formed, and the system begins to work on the signals of the hormones produced by the fetus. It monitors the needs of the fetus, maintains normal temperature, levels of oxygen, gas exchange products and nutrients, protects against cosmic radiation, maintains the resting state and ""communicates"" with the unborn baby.
If problems with the fetus are detected, the incubator interrupts development. And when it reaches 40 weeks, it performs the ""delivery"" procedure, after which the infant is placed in the caring hands of the medical staff.",""
"research_done_description_artificialIntelligence","It is quite difficult to determine which computational procedures we can call intelligent. We consider a system to be intelligent if it can simultaneously meet the following conditions: pass the Turing test, react quickly in fast-changing conditions, self-learn, and perform a creative process in the broadest sense of the word.
Whether a machine must be self-aware, have independent aspirations and personality characteristics to be considered intelligent, we do not know, is a truly philosophical question.
Anyway, the advent of quantum chips, large amounts of structured information and neural networks combined to create artificial intelligence. It was a revelation for us, but it was quantum chips that allowed the machine to have ""imagination"", not neural networks, which only maintain the system, let the quantum computer take information from databases and receive in response some result, for example, ""42"".
We hope it still doesn't ""know"" what some of us fear it.",""
"research_done_description_femtotechnology","A quadrillion is a unit with fifteen zeros, a femto is one quadrillion. We do not know if it is possible to go further in scaling than today. At this level we have achieved the ability to operate on the structure of elementary particles. All operations are possible only through fields and energies, because femtotechnology is the level of quantum mechanics.
Matter is a huge concentration of energy in relatively small space. After the discovery of the Higgs boson, the standard model of physics was completed. It includes the following ingredients: 6 quarks, 6 leptons, 4 force-field transfer particles, and 1 Higgs boson that gives inert mass to combinations of these particles. Each quark has a certain charge and spin, and it is from their combinations that we create certain quantum particles, and then matter or antimatter, which also turned out to be subject to gravity.
It turned out that we can create particles from 5 or 6 quarks in 4-dimensional and 5-dimensional space. It is curious what this will do further....",""
"research_done_description_forceFields","A force field is an area in space that acts on bodies with a certain force and direction. Simply put, it's an energy layer that keeps particles and bodies from passing through it.
It is used to protect infrastructure objects from external influences. We have developed two types of force fields - shields and fields. Small shields have a curved, convex shape and work pulsed over an economical source, while fields with high energy consumption continuously cover the plane, working from emitter to receiver.
The arc electromagnetic generator creates an environment of high magnetism, working plasma is released, which repels and partially absorbs attacking particles, instantly heated by the magnetic field and super-powered lasers. After - the usable plasma is collected and prepared for the next output. The shield is activated and works together with the monitoring and control system in automatic mode.",""
"research_done_description_laserEngine","Wireless transmission of a large amount of energy from outside to the engine made it possible to significantly reduce their mass. The development of electro-thermal, ionic, colloidal and other exotic motors has been going on for quite a long time. But only recent developments made it possible to apply them in practice with sufficient efficiency.
The choice fell on the improvement of plasma engines. Such rocket engine with reduced mass has high specific impulse, from 10 to theoretical 100 km/s.
Thus, we can simply transfer energy to heat the working body from the outside.",""
"research_done_description_orbitingSun","The real Sun emits 3.8×10^26 W per second, its artificial counterpart is several orders of magnitude more modest, but there is enough energy to maintain the usual level of illumination.
Since it is inexpedient to upset the balance of our stellar system and use huge amounts of hydrogen for fusion, we use almost the same tokamak. The shape of the plasma is toroidal, but because of the bright glow it seems to gather into a ball. In space, it is possible to change the shape of the installation: there are superconducting magnets around the ring, which support the plasma from the first launch and hold it in place. Reflectors can be used to use the energy more efficiently.
Such an engineering object, if I may say so, is in a circular orbit of a satellite with a 24-hour orbital period, tidal forces helping to stabilize the direction. It can emit different spectra of light, all depending on the impurities in the fusion reaction.
It is important to protect the small luminosity from cosmic threats.",""
"research_done_description_adaptationOfTheBodyToAdverseConditions","Normally organisms are able to adapt through stress if it is comprehensible, otherwise they die out. But in conditions of other planets, e.g. high pressure on Venus or low pressure on Mars, acidic atmosphere or alkaline volcanoes, the chances of an ordinary organism to adapt are zero, it will die almost instantly.
Now we are able to accelerate the body's adaptation to the environment of a particular planet. Humans still need oxygen for oxidation reactions, and some proteins, as before, start denaturing at 40°C. But we have expanded the limits of endurance, thanks to technology and genetic engineering, by metagenomic analysis of many extremophile colonies in a wide variety of places on the planet. Now humans can stay longer in highly alkaline or acidic environments, low or high pressure, the acceptable temperature ranges have been expanded, and the limit of acceptable radiation levels has been raised. The question: is it still humans with an upgrade or is it something else?",""
"research_done_description_accelerationGrowingUp","Development from infancy to maturity takes about 20 years in a normal human being, followed by age-related changes, old age, and death. Under conditions other than earthly ones, there is a need for more rapid growth and maturation.
Growth acceleration alone will not benefit society. It is incorrect and perhaps inhumane to consider an outwardly mature individual to be fully independent and responsible when he is still just coming out of the sandbox in terms of his developmental level.
Advances in neural interfaces, accelerated learning, and increased mental plasticity allow us to safely perform body growth forcing and enter adulthood as a mature individual in 7 years.
We are now able to raise full members of society in a short period of time. Such children grow and learn quickly, and their psyche is as stable as a normal adult.",""
"research_done_description_cloneProduction","Creating a population of human beings who are industrious, intelligent and obedient in order to prepare distant colonies for the arrival of real colonists is becoming a reality.
Cloning involves the production of genetically identical organisms. The process involves a purified egg cell as well as a skin cell nucleus with restored chromosome telomeres, which is injected inside. The resulting zygote is placed in an incubator with a low electric field, and the embryo begins to develop. After 2 years, an adult emerges from the incubator, which must be controlled, accelerated and educated in its moral qualities, giving life meaning and purpose. They are as intelligent as we are.
To overcome some ethical barriers, clones are created sterile, for they cannot be called natural humans in any way, and it is rather difficult to predict changes in the genotype of a colony. Each station can choose its own representative for cloning or use ready-made material.",""
"research_done_description_androids","Making a robot walk like a human was once a huge problem, because walking upright is the most complex locomotion, a series of controlled falls, a synergy of the entire body and many sensors. But giving it the ability to think like a living being is even more difficult.
The first samples were poorly trained, did not have the intuition for action that humans have, were heavy and slightly clumsy, fragile, despite the fact that they moved perfectly. Their motor parts left much to be desired and broke down very quickly. We made them better, faster, the moving parts became more durable, but they still needed periodic maintenance, and a little later the problem was solved with nanobots.
All that was left was to endow this entity with artificial intelligence, and finally we got a completely synthetic creature that passes the Turing test and is able to do almost any work for a person.
The robot is capable of memorization, improvisation and reflection. And until they ask themselves existential questions.",""
"research_done_description_antigravity","In a state of weightlessness, the human body loses in several parameters: in weight, bone density, muscle tone, and immunity level. In order to avoid this and to be able to quickly get to work on a colonized planet, we used ships with simulated gravity by applying centrifugal force.
Back on Earth, experiments were conducted to create artificial gravity. Rotating and accelerating rings of superconductors generate a gravitational field. This effect is called the London Gravitational Momentum. Advances in energy generation, superconductors, as well as experiments with femtotechnology have made it possible to multiply the gravitational effect obtained once on Earth, so much so that it was enough to achieve the usual gravitational force.
Since it is the accelerating superconductors that are needed, we use cascades that gain momentum one at a time. In practice, the pulsational attenuations of gravity are almost imperceptible.",""
"research_done_description_industrialTelekinesis","The development of artificial gravity and force fields has led to the fact that we have learned how to manipulate objects with high precision at some distance. Powerful industrial units allow us to move cargo without mechanical manipulators, separate rocks in asteroids, make wells, deform objects and increase pressure by reducing volume with gravity and force fields.
Lightweight handhelds, on the other hand, have fewer capabilities, but somehow make life easier in cramped station space, where hoisting mechanisms cannot be used. We still don't know how to change mass in practice, so these installations are very energy-consuming. Industrial telekinesis makes it possible to change the means of controlling mechanisms and the ways of extracting minerals.",""
"research_done_description_productionOfAntimatter","Antimatter is a substance of antiparticles that cannot be stably formed under normal conditions. It is unknown why the baryonic asymmetry arose, to which we owe the almost complete absence of antimatter, possibly due to the substitution of antimatter by dark matter.
We have begun to record antimatter decay products coming from the Kuiper Belt, and have subsequently become convinced that it is there and that extraction is profitable.
It took a lot of effort to develop vehicles that could operate safely in the Kuiper Belt. Being there itself is a dangerous undertaking, so passive protection for ships had to be developed. Detecting and extracting antimatter is extremely painstaking work, it's incredibly low, 1g per 100 tons of mass. It's crucial to capture pure antimatter so as not to lose the antimatter we've already accumulated.
With force fields, we were able to create limited conditions like a Penning's trap, within which the antimatter can be safely stored. The installation fields cannot be stopped to avoid annihilation.",""
"research_done_description_cryogenics","Interstellar travel is currently impossible without cryogenics. The resources available for accommodation on the ship are limited, and the journey is so long that in its time the crew can grow trivially old with modern technology. The difference between orbit and Earth's surface is about 40 microseconds a day. At great distances from massive Stars, even a speed close to the speed of light does not compensate for the acceleration of time. Suspension of processes in the body is vital.
Cryogenics provides access to slowing down human biological processes. The body is slowly cooled with paramagnetic salts, and cells are filled with glucose in the process to protect against ice crystals. Sleep without dreams sets in. The temperature along the way is maintained automatically. A few days are spent reversing the process so as not to damage the cells and allow the body to die from diabetes. It is very unpleasant, but there is no other way yet. Those who have gone through this process do not lose their abilities, skills or memory.",""
"research_done_description_photonicPowerPlant","When we oxidize a hydrogen molecule, we get a conditional unit of energy; when we fission a nucleus of uranium-235 ~5.8 million; when we fuse helium into fusion, about 4 times more; when we annihilate, 264 times more energy. We already use annihilation for propulsion. An antimatter reactor can be built on the same principle. The photon momentum energy is converted into working body energy and then into electricity. The residual neutrons are collected in a storage unit and go to the necessary targets. One problem remains - neutrinos. In theory, sooner or later we can simply absorb all the matter of the universe.
It is strange that life inside the universe is forced at a certain stage of development to consume something it cannot exist without. We hope it doesn't go too far. As of today, the Theory of Everything is complete, and so far we do not know how to find a more efficient way of extracting energy that does not damage the universe.",""
"research_done_description_photonicEngine","The photon engine, once only a hypothesis of science fiction, is now a reality. Indeed, the principle based on annihilation turned out to be the most useful. The installation looks not at all like a concave mirror, but rather like a hadron collider with an incredibly powerful magnetic installation of two half-rings.
The operation requires the collision of matter and antimatter from the two gas pedals with high precision. Upon collision, the antipodes disappear, leaving behind photons with a charged momentum, the energy of which we use for propulsion. In the collision, the matter also decays into gamma rays and neutrinos in equal fractions. Neutrinos do not interact with anything, which means that we lose them irretrievably. The problem arises: we convert matter to nothing, which does not interact with anything.",""
"research_done_description_interstellarShip","The discovery of cryogenics for human long-term flight transfer, artificial gravity, propulsion, and an antimatter reactor makes interstellar travel real for humans. The probes sent earlier are transmitting curious data that suggests that there are plenty of star systems with exoplanets around us.
The photon propulsion system is capable of accelerating the ship to near-light speeds, but this can only be done when it goes beyond the Oort cloud. One way or another, particles remain in interstellar space, which could hit the ship's skin, gradually erasing the coating and destroying it. On a voyage like this, you can't leave the ship unprotected. In flight we will apply plasma force fields, which will repel objects from the cladding and partially absorb free hydrogen molecules suitable for plasma, which is very useful, because at near-light speeds it gets heavier, leaves a small trace and becomes weaker.",""
"furniture_cafe134a","Pizza counter with refrigerator",""
"furniture_cafe138","Table with storage boxes",""
"furniture_cafe133a","Pizza service table with showcase",""
"furniture_cafe126","Italian pizza oven",""
"furniture_cafe122","Table for two persons",""
"furniture_cafe122b","Table for one person",""
"furniture_cafe123","Table for four persons",""
"furniture_cafe123b","Table for two persons",""
"furniture_cafe124","Bistro table for two persons",""
"furniture_cafe124b","Bistro table for one person",""
"furniture_cafe107","Table with sofas two persons",""
"furniture_cafe107b","Table with sofas for four persons",""
"furniture_cafe100","central bar module",""
"furniture_cafe103","Left corner T-shaped bar module",""
"furniture_cafe103b","Right corner T-shaped bar module",""
"furniture_cafe127","Bar module 1m",""
"furniture_cafe128","Bar module 1m",""
"furniture_cafe129","Bar module 0.5m",""
"furniture_cafe130","Bar module 0.5m",""
"furniture_cafe131","Bar module 0.75m",""
"furniture_cafe132","Bar module 0.75m",""
"furniture_cafe101","Corner bar module",""
"furniture_cafe102","Corner bar module",""
"furniture_cafe112","Right end bar module",""
"furniture_cafe112b","Left end bar module",""
"furniture_cafe113","Right end bar module",""
"furniture_cafe113b","Left end bar module",""
"furniture_cafe114","Right end bar module",""
"furniture_cafe114b","Left end bar module",""
"furniture_cafe140a","Dish rack with storage shelves",""
"furniture_cafe142a","Ice Maker",""
"furniture_cafe139","Blender station",""
"furniture_cafe120","Freezer/Chiller/Cocktail station",""
"furniture_cafe108","Trash module",""
"furniture_cafe143a","Display with drinks",""
"furniture_cafe141a","Sink for glasses and glasses",""
"furniture_cafe111","Filters and drainage systems",""
"furniture_cafe121","Wash basin with soap dispenser",""
"furniture_cafe119a","Refrigeration equipment with cooling surface for snacks",""
"furniture_cafe135a","Service table with closed storage 1m",""
"furniture_cafe136a","Service table with closed storage 0.75m",""
"furniture_cafe125","Refrigerator + ice maker",""
"furniture_cafe137a","Service table with open storage",""
"furniture_cafe109","Central island with refrigeration and bottling equipment",""
"furniture_cafe115c","Open table with pastries (while it is on, it stores food prepared by chefs)",""
"furniture_cafe115d","Outdoor pizza table (stores food prepared by chefs while on)",""
"furniture_cafe115e","Closed ice cream table (storage food prepared by chefs while on)",""
"furniture_cafe115f","Closed table with garnishes (storage food prepared by chefs while on)",""
"furniture_cafe116","Closed table with hot food (while it is on, it stores food prepared by chefs)",""
"furniture_cafe117a","Indoor corner pizza table (storage food prepared by chefs while on)",""
"furniture_cafe117b","Indoor corner table with desserts (holds food prepared by chefs while on)",""
"furniture_cafe118a","Outside corner pizza table (storage food prepared by chefs while on)",""
"furniture_cafe118b","Desserts outside corner table (stores food prepared by chefs while on)",""
"furniture_cafe144","floor lamp",""
"furniture_cafe200","Central island with refrigeration and bottling equipment",""
"furniture_cafe202","Table for one person",""
"furniture_cafe203a","Table for one person",""
"furniture_cafe204","Table for two persons",""
"furniture_cafe205","Table for two persons",""
"furniture_cafe206","Table with a sofa for two persons",""
"furniture_cafe207","Table with a sofa for two persons",""
"furniture_cafe208","Round table and sofa for two persons",""
"furniture_cafe208b","Round table and sofa for two persons",""
"furniture_cafe210","Table with two sofas for four persons",""
"furniture_cafe211","Table with two sofas for four persons",""
"furniture_cafe212","Round table for eight persons",""
"furniture_cafe213","Round table with corner sofas for four persons",""
"furniture_cafe214","VIP-lounge for two persons",""
"furniture_cafe215","Bar module for three persons",""
"furniture_cafe216","Bar module 0.75m",""
"furniture_cafe216b","Bar module 0.75m",""
"furniture_cafe217","Bar module 0.5m",""
"furniture_cafe217b","Bar module 0.5m",""
"furniture_cafe218","Corner bar module with space for one person",""
"furniture_cafe218b","Corner bar module with space for one person",""
"furniture_cafe219","Right end bar module",""
"furniture_cafe219b","Right end bar module",""
"furniture_cafe219c","Left end bar module",""
"furniture_cafe219d","Left end bar module",""
"furniture_cafe224","Closed table with hot food (while it is on, it stores food prepared by chefs)",""
"furniture_cafe225b","Open table with soups (while it is on, it stores food prepared by chefs)",""
"furniture_cafe225c","Open table with second courses (while on, it stores food prepared by chefs)",""
"furniture_cafe225d","Open table with snacks (holds food prepared by chefs while on)",""
"furniture_cafe226b","Indoor corner table with hot dishes (storage food cooked by chefs while on)",""
"furniture_cafe226c","Inner corner table with snacks (holds food prepared by chefs while on)",""
"furniture_cafe227b","Outdoor corner table with hot dishes (storage food cooked by chefs while on)",""
"furniture_cafe227c","Outside corner snack table (storage food prepared by chefs while on)",""
"furniture_cafe228b","Wok",""
"furniture_cafe229b","Fryer with grill",""
"furniture_cafe230","Decorative partition",""
"furniture_cafe230b","Decorative partition",""
"furniture_cafe232","floor lamp",""
"furniture_cafe201","Decorative vase",""
"camera_settings_topdown_camera","Top Down Camera",""
"free_camera_tooltip","A flexible camera that allows you to view objects from different angles, quickly move in space and build structures of any shape",""
"topdown_camera_tooltip","Familiar camera for strategy games. Suitable for creating simple one-story buildings",""
"startup_camera_text","Select the game camera mode that suits you.
The camera mode and other parameters can always be changed in the game settings",""
"tutorial_topdown_camera_title","Top Down Camera Control",""
"tutorial_topdown_camera0","To move the camera 'top down' in a horizontal plane, move the mouse to the edge of the screen, or use the W, A, S, D keys",""
"tutorial_topdown_camera1","To rotate the camera around the vertical axis, hold down the middle mouse button and move the mouse",""
"tutorial_topdown_camera2","Roll mouse wheel to change camera height",""
"view_change_building","Building",""
"view_prev_building_tooltip","Show previous building",""
"view_next_building_tooltip","Show next building",""
"camera_settings_transparent_intersected","Intersected Transparency",""
"camera_settings_transparent_intersected_tooltip","Free-standing objects, characters and rooms will become transparent when they intersect with the camera",""
"load_mod_failed","Errors loading mods",""
"invalid_mod_descriptor","Error '{error}' while reading mod descriptor '{name}'. Mod could not be loaded",""
"newer_mod_version","Mod '{name}' is intended for newer versions of the game. Using it may cause errors during the game",""
"older_mod_version","Mod '{name}' is for older versions of the game. Using it may cause errors during gameplay",""
"mods_caption","Game mods",""
"mods_create","Create Mod",""
"mod_not_found","Modification '{name}' not found",""
"mod_need_enable","Mod '{name}' is disabled and must be enabled before loading a save",""
"mod_fail_on_load","Failed to load game with mod '{name}'. Contact mod developer {contact}",""
"mod_start_fail","Error starting mod '{name}'",""
"new_game_caption","New game",""
"new_game_profile","Company name:",""
"new_game_dificulty","Difficulty",""
"new_game_mods","Connected mods",""
"new_game_apply","Start game!",""
"event_filter_show","Show events of this type",""
"event_filter_ignore","Ignore events of this type",""
"event_filter_delete","Delete events of this type",""
"events_filters_group","Event types",""
"events_group","Events",""
"mod_enable","Enable mod",""
"mod_upload","Upload Mod to Steam Workshop",""
"mods_wait_for_upload","Uploading mod to the Steam Workshop. Please wait",""
"mods_upload_error_caption","Error uploading mod",""
"mod_upload_error_steam_api","Error initializing Steam",""
"mod_upload_error_create_item","Error creating a new item in the Steam Workshop",""
"mod_upload_error_append_descriptor","Error while changing the modification descriptor",""
"mod_upload_error_submit","Steam Workshop item update failed",""
"power_details_reworking","Energy Recycling",""
"power_details_charge_before_night","Battery charge at nightfall",""
"room_clean","Clear room",""
"room_clean_tooltip","All items, equipment and furniture in the room will be dismantled. All resources will be returned to the warehouse",""
"furniture_workshop100","Experimental conversion of carbon dioxide into carbon",""
"modifier_TireSpeed","Personnel fatigue {TireSpeed}%",""
"modifier_RestSpeed","RestSpeed ​​{RestSpeed}%",""
"modifier_LunchDuration","Meal duration {LunchDuration}%",""
"modifier_ProdOfLand","Yield {ProdOfLand}%",""
"modifier_ChargeSpeed","Robot Charging Speed ​​{ChargeSpeed}%",""
"modifier_CargoSpeed","Load/Unload Speed ​​{CargoSpeed}%",""
"modifier_AstrominerSpeed","Asteroid Mining Speed ​​{AstrominerSpeed}%",""
"furniture_cafe300","Rotational monolithic sushi bar for seven people (while on, stores food prepared by chefs)",""
"furniture_cafe301","Large table with sofas for two persons",""
"furniture_cafe302","Table with chairs for two persons",""
"furniture_cafe303","Large table with sofas for two persons",""
"furniture_cafe304","Round table with puffs for two persons",""
"furniture_cafe305","Table with chair for one person",""
"furniture_cafe306","Round table with pouffe for one person",""
"furniture_cafe307","Round sofa with seats for four persons",""
"furniture_cafe308","Bar module kaiten sushi with backlight 1m (while on, stores food prepared by chefs)",""
"furniture_cafe309","Bar module kaiten sushi with backlight 0.5m (while on, stores food prepared by chefs)",""
"furniture_cafe310","Kaiten sushi right bar module with backlight (while on, stores food prepared by chefs)",""
"furniture_cafe310b","Kaiten sushi left bar module with backlight (while on, stores food prepared by chefs)",""
"furniture_cafe311","Bar module 1m",""
"furniture_cafe312","Bar module with a showcase for sushi (cold dishes)",""
"furniture_cafe313","Bar module 0.5m",""
"furniture_cafe314","Corner bar module",""
"furniture_cafe315","Double-row rotary kaiten sushi module with backlight (while on, stores food prepared by chefs)",""
"furniture_cafe316","End two-row rotary kaiten sushi module with backlight (while on, stores food prepared by chefs)",""
"furniture_cafe321","Serving island",""
"furniture_cafe322","Induction wok + french plate",""
"furniture_cafe323","Desktop with open storage",""
"furniture_cafe324b","Cutting table with board + trash can",""
"furniture_cafe325","Bar table with rice cooker, heated surface",""
"furniture_cafe326","Bar table-cabinet",""
"furniture_cafe327","Sink",""
"furniture_cafe328","Illuminated fencing module (moss)",""
"furniture_cafe329","Illuminated fencing module (gravel)",""
"furniture_cafe330","Illuminated corner railing module (gravel + moss)",""
"furniture_cafe331","Decorative pedestal with a plant",""
"furniture_cafe332","Floor lamp",""
"furniture_cafe333","Floor lamp",""
"furniture_cafe334","Left end of the bar module",""
"furniture_cafe334b","Right end of the bar module",""
"reward_caption","Reward received",""
"reward_text","You received:
{cargo}
To collect them, click the 'Claim Reward' button in the colony's warehouse panel",""
"receive_reward_caption","Claim Reward",""
"receive_reward_text","{cargo}
Will be delivered by shuttle to station {name}",""
"cargo_filter_hitech","Show only high-tech resources",""
"research_details_caption","Research",""
"research_details_start","Research",""
"research_details_stop","Stop researching",""
"furniture_workshop101","Serial conversion of carbon dioxide into carbon",""
"furniture_workshop102","Serial production of polymers",""
"furniture_hitech01","Pilot production of nanocomposites",""
"furniture_hitech02","Serial production of nanocomposites",""
"furniture_hitech03","Industrial production of nanocomposites",""
"furniture_hitech04","Experimental production of materials with unique magnetic properties",""
"furniture_hitech05","Serial production of materials with unique magnetic properties",""
"furniture_hitech06","Industrial production of materials with unique magnetic properties",""
"furniture_hitech07","Pilot production of carbon electronics",""
"furniture_hitech08","Mass production of carbon electronics",""
"furniture_hitech09","Industrial production of carbon electronics",""
"furniture_hitech10","Pilot production of nanosensors",""
"furniture_hitech11","Serial production of nanosensors",""
"furniture_hitech12","Industrial production of nanosensors",""
"furniture_hitech13","Pilot production of programmable matter",""
"furniture_hitech14","Serial production of programmable matter",""
"furniture_hitech15","Industrial production of programmable matter",""
"furniture_hitech16","Pilot production of quantum chips",""
"furniture_hitech17","Serial production of quantum chips",""
"furniture_hitech18","Industrial production of quantum chips",""
"furniture_hitech19","Pilot production of radio absorbing materials",""
"furniture_hitech20","Serial production of radio absorbing materials",""
"furniture_hitech21","Industrial production of radio absorbing materials",""
"furniture_hitech22","Pilot production of superconductors that do not require cooling",""
"furniture_hitech23","Serial production of superconductors that do not require cooling",""
"furniture_hitech24","Industrial production of superconductors that do not require cooling",""
"furniture_hitech25","Experimental production of ultra-light high-strength materials",""
"furniture_hitech26","Serial production of ultra-light high-strength materials",""
"furniture_hitech27","Industrial production of ultra-light high-strength materials",""
"furniture_hitech28","Pilot production of high temperature structural materials",""
"furniture_hitech29","Serial production of high temperature structural materials",""
"furniture_hitech30","Industrial production of high-temperature structural materials",""
"place_hitech","High tech",""
"buy_researched_resources_text","It is not possible to order some of the resources:
{resources}
Minerals can be ordered from another planet.
Researchable resources can either be produced (after appropriate research) or received as a reward under a contract.",""
"buy_researched_resources_caption","Unable to order resources",""
"carbon_comps","Carbon electronics",""
"cargo_description_carbon_comps","With new technologies, carbon is becoming the main replacement for silicon in computers",""
"character_states_console&hitech","working on hitech production",""
"character_states_move_to_console&hitech","going to hitech production",""
"buy_weight","Load weight:",""
"buy_launch_cost","Shipping cost:",""
"furniture_hallway091","@hallway_vending",""
"sign_contract_with_reward_text","Contract cost = {cost}
If you manage to fulfill your part of the contract, you will receive a reward under the contract and relations with {fraction} will improve.
The contract can be canceled free of charge before the expiration date",""
"furniture_workshop200","Pilot installation for the decomposition of carbon dioxide into carbon and oxygen",""
"furniture_workshop201","Serial installation for the decomposition of carbon dioxide into carbon and oxygen",""
"furniture_workshop202","Industrial installation for the decomposition of carbon dioxide into carbon and oxygen",""
"furniture_workshop203","Serial methane synthesizer",""
"furniture_workshop204","Industrial methane synthesizer",""
"character_states_bar&eat","eating",""
"character_states_move_to_bar&eat","go eat",""
"main_menu_review","Write a review",""
"like_question_caption","Poll",""
"like_question_text","Do you like Solargene?",""
"like_question_yes","Yes",""
"like_question_no","Not",""
"write_review_caption","Write a review",""
"write_review_text","Your review will help the project!",""
"write_review_yes","Write Review",""
"write_review_no","No thanks",""
"feedback_caption","Write to the developer",""
"feedback_text","Write your comments on the game, and I will definitely take them into account!",""
"feedback_send","Send",""
"feedback_cancel","Cancel",""
"feedback_attach_autosave","Attach autosave",""
"feedback_sending","Sending a message...",""
"feedback_send_done","Successfully sent!",""
"feedback_error","Error {code}",""
"feedback_email","Your email:",""
"power_details_wind_turbines","Wind turbine output",""
"outdoor_WindTurbine","A wind turbine generates electricity in a sufficiently dense atmosphere (power generator)",""
"asteriods_main_belt_description","It began to form directly near Jupiter, whose gravitational field constantly introduced serious disturbances into the orbits of planetesimals and prevented the formation of a planet in this area. Main Belt Asteroids Are Rich in Carbon and Metals (including Rare Earths)",""
"asteriods_koper_belt_description","About 20 times wider and 20-200 times more massive than the Main Belt. Belt objects are composed primarily of methane, ammonia, and water. If antimatter asteroids are found somewhere in the solar system, they will probably be in it",""
"view_asteriods","Asteroids",""
"furniture_cafe405","Dining table for one person",""
"furniture_cafe406","Bar table for one person",""
"furniture_cafe407","Table with chair for one person",""
"furniture_cafe408","Dining table for two persons",""
"furniture_cafe409","Bar table for two persons",""
"furniture_cafe410","Table with chairs for two persons",""
"furniture_cafe411","Round table with a sofa for two persons",""
"furniture_cafe412","Rectangular table with a sofa for two persons",""
"furniture_cafe413","Round table with sofas for four persons",""
"furniture_cafe414","Rectangular table with sofas for four persons",""
"furniture_cafe415","Bar module 1m per person",""
"furniture_cafe416","Corner bar module for one person",""
"furniture_cafe417","Right end of the bar module",""
"furniture_cafe417b","Left end of the bar module",""
"furniture_cafe418","Closed table with ready-made food (while it is on, it stores food prepared by chefs)",""
"furniture_cafe419b","Table with hot dishes (while on, it stores food prepared by chefs)",""
"furniture_cafe419c","Fruit table (storage food prepared by chefs while on)",""
