"source","target","developer_comments"
"research_done_description_cloneProduction","Criar uma população de seres humanos industriosos, inteligentes e obedientes a fim de preparar colónias distantes para a chegada de verdadeiros colonos está a tornar-se uma realidade.
A clonagem envolve a produção de organismos geneticamente idênticos. O processo envolve um óvulo purificado, bem como um núcleo de células da pele com telómeros cromossómicos restaurados, que é injectado. O zigoto resultante é colocado numa incubadora com um campo eléctrico baixo, e o embrião começa a desenvolver-se. Após 2 anos, um adulto emerge da incubadora e deve ser controlado, treinado e educado em moralidade, dando sentido e finalidade à vida. Eles são tão inteligentes como nós.
A fim de ultrapassar algumas barreiras éticas, os clones são criados estéreis, pois não podem ser chamados seres humanos naturais, e é difícil prever as mudanças no genótipo de uma colónia. Cada estação pode escolher o seu próprio representante para clonar, ou utilizar material fora da prateleira.",""
"research_done_description_androids","Fazer um robô andar como um humano já foi um grande desafio, porque andar de pé é a locomoção mais complexa, uma série de quedas controladas, uma sinergia de todo o corpo e muitos sensores. Mas dar-lhe a capacidade de pensar como um ser vivo é ainda mais difícil.
Os primeiros exemplares eram difíceis de treinar, não tinham a intuição para a ação que os humanos têm, eram pesados ​​e um pouco desajeitados, frágeis, apesar de se moverem perfeitamente. As peças do motor deixaram muito a desejar e partiram muito rapidamente. Tornámo-los melhores, mais rápidos, as peças móveis tornaram-se mais duráveis, mas ainda precisavam de manutenção periódica e, um pouco mais tarde, o problema foi resolvido com nanobots.
Tudo o que faltava era dotar esta entidade de inteligência artificial e, finalmente, obtivemos um ser totalmente sintético que passa no teste de Turing e é capaz de fazer quase qualquer trabalho para uma pessoa.
O robô é capaz de memorização, improvisação e reflexão. E até que se façam perguntas existenciais.",""
"research_done_description_antigravity","Num estado de ausência de peso, o corpo humano perde peso, densidade óssea, tónus muscular e níveis de imunidade de várias maneiras. A fim de evitar isto e de poder começar a trabalhar rapidamente num planeta colonizado, utilizámos naves com gravidade simulada, aplicando força centrífuga.
De volta à Terra, foram realizadas experiências para criar gravidade artificial. Anéis giratórios e aceleradores de supercondutores geram um campo gravitacional. Este efeito é chamado o Momento Gravitacional de Londres. Avanços na geração de energia, supercondutores, e experiências de femtotecnologia tornaram possível multiplicar o efeito gravitacional uma vez obtido na Terra o suficiente para atingir a força de gravidade habitual.
Uma vez que são os supercondutores acelerados que são necessários, utilizamos cascatas que ganham impulso um de cada vez. Na prática, as atenuações pulsantes da gravidade são quase imperceptíveis.",""
"research_done_description_industrialTelekinesis","O desenvolvimento da gravidade artificial e dos campos de força levou ao facto de termos aprendido a manipular objectos precisamente a alguma distância. Máquinas industriais potentes podem mover cargas sem manipuladores mecânicos, separar rochas em asteróides, fazer poços, deformar objectos e aumentar a pressão, reduzindo o volume com a gravidade e os campos de força.
Os aparelhos de mão leves, por outro lado, têm menos capacidades, mas de alguma forma facilitam a vida em espaços de estação apertados onde os mecanismos de elevação não podem ser utilizados. Ainda não sabemos como modificar a massa na prática, pelo que estas unidades são muito consumidoras de energia. A telecinesia industrial oferece a possibilidade de alterar os meios de controlo das máquinas e as formas de exploração mineira.",""
"research_done_description_productionOfAntimatter","A antimatéria é uma substância de antipartículas que não se pode formar de forma estável em condições normais. Não se sabe porque surgiu a assimetria bariónica, à qual devemos uma ausência quase completa de antimatéria, possivelmente devido à substituição de antimatéria por matéria escura.
Começámos a registar os produtos em decomposição da antimatéria provenientes do Cinturão de Kuiper, e subsequentemente convencemo-nos de que ele está lá, e que a extracção é rentável.
Foi necessário um grande esforço para desenvolver veículos que possam operar em segurança no Cinturão de Kuiper. Estar lá é uma actividade perigosa, pelo que teve de se desenvolver uma protecção passiva para os navios. A detecção e extracção de antimatéria é um trabalho extremamente meticuloso, é incrivelmente baixo, 1g por 100 toneladas de massa. É crucial capturar antimatéria pura de modo a não perder a antimatéria que já acumulámos.
Com campos de força, conseguimos criar condições limitadas como a armadilha de Penning, dentro da qual a antimatéria pode ser armazenada em segurança. Os campos de instalação não devem ser parados para evitar a aniquilação.",""
"research_done_description_cryogenics","As viagens interestelares são actualmente impossíveis sem criogenia. Os recursos disponíveis para acomodar o navio são limitados e a viagem é tão longa que a tripulação poderia envelhecer trivialmente com a tecnologia moderna. A diferença entre a órbita e a superfície da Terra é de cerca de 40 microssegundos por dia. A grandes distâncias das grandes estrelas, mesmo uma velocidade próxima da velocidade da luz não compensa a aceleração do tempo. A suspensão dos processos no corpo é vital.
A criogenia abre o acesso à desaceleração dos processos biológicos humanos. O corpo é lentamente arrefecido com sais paramagnéticos e as células são preenchidas com glicose no processo para proteger contra cristais de gelo. Dormir sem sonhos entra em cena. A temperatura ao longo do percurso é mantida automaticamente. São necessários alguns dias para inverter o processo, de modo a não danificar as células e permitir que o corpo morra de diabetes. É muito desagradável, mas ainda não há outra forma. Aqueles que passaram por este processo não perdem as suas capacidades, aptidões ou memória.",""
"research_done_description_photonicPowerPlant","Na oxidação de uma molécula de hidrogénio obtemos uma unidade nocional de energia; na fissão de um núcleo de urânio-235 ~5,8 milhões; na fusão de hélio cerca de 4 vezes mais; na aniquilação mais 264 vezes mais energia. Já utilizamos a aniquilação para a propulsão. Um reactor de antimatéria pode ser construído com base no mesmo princípio. A energia do impulso fotónico é convertida em energia do corpo de trabalho e depois em electricidade. Os neutrões residuais são recolhidos num acumulador e vão para os alvos necessários. Resta um problema - os neutrinos. Em teoria, mais cedo ou mais tarde poderemos simplesmente absorver toda a matéria do universo.
O estranho é que a vida dentro do universo é forçada em algum momento da sua evolução a consumir algo sem o qual não pode existir. Esperamos que isto não vá longe demais. A partir de hoje, a Teoria de Tudo está completa, e até agora não sabemos como encontrar uma forma mais eficiente de extracção de energia que não prejudique o universo.",""
"research_done_description_photonicEngine","O motor do fotão - outrora apenas uma hipótese de ficção científica - é agora uma realidade. De facto, o princípio baseado na aniquilação revelou-se muito útil. A instalação não se parece nada com um espelho côncavo, mas sim com um colisor de hadrões com uma configuração magnética incrivelmente poderosa de dois meios anéis.
Para funcionar, a matéria e a antimatéria dos dois aceleradores devem colidir com alta precisão. Na colisão, os antípodas desaparecem, deixando para trás fótons com um impulso carregado, cuja energia utilizamos para a propulsão. Na colisão, a matéria também se decompõe em raios gama e neutrinos em partes iguais. Os neutrinos não interagem com nada, o que significa que os perdemos irremediavelmente. O problema surge: convertemos a matéria em nada, que não interage com nada.",""
"research_done_description_interstellarShip","A descoberta da criogenia para o voo humano a longo prazo, gravidade artificial, propulsão e um reactor anti-matéria torna as viagens interestelares reais para os humanos. As sondas enviadas anteriormente estão a transmitir dados curiosos que sugerem que existem muitos sistemas estelares com exoplanetas à nossa volta.
O sistema de propulsão por fotões é capaz de acelerar o navio para velocidades próximas da luz, mas isto só pode ser feito quando ultrapassa a nuvem de Oort. De qualquer modo, as partículas permanecem no espaço interestelar, o que poderia atingir a pele da nave, apagando gradualmente o revestimento e destruindo-o. Numa viagem como esta, o navio não deve ser deixado desprotegido. Em voo, iremos aplicar campos de força de plasma que irão repelir objectos do revestimento e absorver parcialmente moléculas de hidrogénio livres adequadas para o plasma, o que é bastante útil uma vez que a velocidades próximas da luz se torna mais pesado, deixa uma pequena marca e torna-se mais fraco.",""
"furniture_cafe134a","Balcão de pizza com geladeira",""
"furniture_cafe138","Mesa com caixas de armazenamento",""
"furniture_cafe133a","Mesa de serviço de pizza com vitrine",""
"furniture_cafe126","forno de pizza italiano",""
"furniture_cafe122","Mesa para duas pessoas",""
"furniture_cafe122b","Mesa para uma pessoa",""
"furniture_cafe123","Mesa para quatro pessoas",""
"furniture_cafe123b","Mesa para duas pessoas",""
"furniture_cafe124","Mesa bistrô para duas pessoas",""
"furniture_cafe124b","mesa bistrô para uma pessoa",""
"furniture_cafe107","Mesa com sofás duas pessoas",""
"furniture_cafe107b","Mesa com sofás para quatro pessoas",""
"furniture_cafe100","módulo de barra central",""
"furniture_cafe103","módulo de barra em forma de T no canto esquerdo",""
"furniture_cafe103b","módulo de barra em forma de T no canto direito",""
"furniture_cafe127","módulo Bar 1m",""
"furniture_cafe128","módulo Bar 1m",""
"furniture_cafe129","módulo Bar 0.5m",""
"furniture_cafe130","módulo Bar 0.5m",""
"furniture_cafe131","módulo Bar 0.75m",""
"furniture_cafe132","módulo Bar 0.75m",""
"furniture_cafe101","módulo de barra de canto",""
"furniture_cafe102","módulo de barra de canto",""
"furniture_cafe112","módulo da barra da extremidade direita",""
"furniture_cafe112b","módulo de barra da extremidade esquerda",""
"furniture_cafe113","módulo da barra da extremidade direita",""
"furniture_cafe113b","módulo de barra da extremidade esquerda",""
"furniture_cafe114","módulo da barra da extremidade direita",""
"furniture_cafe114b","módulo de barra da extremidade esquerda",""
"furniture_cafe140a","prateleira com prateleiras de armazenamento",""
"furniture_cafe142a","Ice Maker",""
"furniture_cafe139","estação Blender",""
"furniture_cafe120","Freezer/Chiller/estação de coquetéis",""
"furniture_cafe108","módulo Lixo",""
"furniture_cafe143a","Exibição com bebidas",""
"furniture_cafe141a","Pia para copos e copos",""
"furniture_cafe111","Filtros e sistemas de drenagem",""
"furniture_cafe121","Lavatório com dispensador de sabão",""
"furniture_cafe119a","Equipamento de refrigeração com superfície de resfriamento para lanches",""
"furniture_cafe135a","Mesa de serviço com armazenamento fechado 1m",""
"furniture_cafe136a","Mesa de serviço com armazenamento fechado 0.75m",""
"furniture_cafe125","Geladeira + máquina de gelo",""
"furniture_cafe137a","Mesa de serviço com arrumação aberta",""
"furniture_cafe109","ilha central com equipamentos de refrigeração e engarrafamento",""
"furniture_cafe115c","Mesa aberta com doces (enquanto está ligada, armazena comida preparada por chefs)",""
"furniture_cafe115d","Mesa de pizza ao ar livre (armazena comida preparada pelos chefs enquanto estiver ligada)",""
"furniture_cafe115e","Mesa de sorvete fechada (armazenamento de alimentos preparados pelos chefs enquanto estão ligados)",""
"furniture_cafe115f","Mesa fechada com guarnições (armazenamento de alimentos preparados pelos chefs enquanto estão ligados)",""
"furniture_cafe116","Mesa fechada com comida quente (enquanto está ligada, armazena comida preparada por chefs)",""
"furniture_cafe117a","mesa de pizza de canto interno (armazenamento de alimentos preparados por chefs enquanto estiver ligado)",""
"furniture_cafe117b","mesa de canto interna com sobremesas (contém comida preparada por chefs enquanto estiver ligada)",""
"furniture_cafe118a","Mesa de pizza de canto externo (armazenamento de alimentos preparados pelos chefs enquanto estão ligados)",""
"furniture_cafe118b","Sobremesas fora da mesa de canto (armazena comida preparada pelos chefs enquanto estiver ligado)",""
"furniture_cafe144","luminária de chão",""
"furniture_cafe200","ilha central com equipamentos de refrigeração e engarrafamento",""
"furniture_cafe202","Mesa para uma pessoa",""
"furniture_cafe203a","Mesa para uma pessoa",""
"furniture_cafe204","Mesa para duas pessoas",""
"furniture_cafe205","Mesa para duas pessoas",""
"furniture_cafe206","Mesa com sofá para duas pessoas",""
"furniture_cafe207","Mesa com sofá para duas pessoas",""
"furniture_cafe208","Mesa redonda e sofá para duas pessoas",""
"furniture_cafe208b","Mesa redonda e sofá para duas pessoas",""
"furniture_cafe210","Mesa com dois sofás para quatro pessoas",""
"furniture_cafe211","Mesa com dois sofás para quatro pessoas",""
"furniture_cafe212","Mesa redonda para oito pessoas",""
"furniture_cafe213","Mesa redonda com sofás de canto para quatro pessoas",""
"furniture_cafe214","sala VIP para duas pessoas",""
"furniture_cafe215","Módulo de bar para três pessoas",""
"furniture_cafe216","módulo Bar 0.75m",""
"furniture_cafe216b","módulo Bar 0.75m",""
"furniture_cafe217","módulo Bar 0.5m",""
"furniture_cafe217b","módulo Bar 0.5m",""
"furniture_cafe218","Módulo de bar de canto com espaço para uma pessoa",""
"furniture_cafe218b","Módulo de bar de canto com espaço para uma pessoa",""
"furniture_cafe219","módulo da barra da extremidade direita",""
"furniture_cafe219b","módulo da barra da extremidade direita",""
"furniture_cafe219c","módulo da barra da extremidade esquerda",""
"furniture_cafe219d","módulo de barra da extremidade esquerda",""
"furniture_cafe224","Mesa fechada com comida quente (enquanto está ligada, armazena comida preparada por chefs)",""
"furniture_cafe225b","Mesa aberta com sopas (enquanto está ligada, armazena comida preparada por chefs)",""
"furniture_cafe225c","Mesa aberta com segundos pratos (enquanto ligado, armazena comida preparada por chefs)",""
"furniture_cafe225d","Mesa aberta com lanches (contém comida preparada por chefs enquanto estiver ligado)",""
"furniture_cafe226b","Mesa de canto interna com pratos quentes (armazenar alimentos preparados pelos chefs enquanto estão ligados)",""
"furniture_cafe226c","Mesa de canto interno com lanches (contém comida preparada pelos chefs enquanto estiver ligado)",""
"furniture_cafe227b","Mesa de canto ao ar livre com pratos quentes (armazenar alimentos preparados por chefs enquanto estão ligados)",""
"furniture_cafe227c","Mesa de lanches de canto externo (armazenamento de alimentos preparados pelos chefs enquanto estão ligados)",""
"furniture_cafe228b","Wok",""
"furniture_cafe229b","Fryer com grill",""
"furniture_cafe230","Divisão decorativa",""
"furniture_cafe230b","Divisão decorativa",""
"furniture_cafe232","luminária de chão",""
"furniture_cafe201","Vaso decorativo",""
"camera_settings_topdown_camera","câmera de cima para baixo",""
"free_camera_tooltip","Uma câmera flexível que permite visualizar objetos de diferentes ângulos, mover-se rapidamente no espaço e construir estruturas de qualquer forma",""
"topdown_camera_tooltip","Câmera familiar para jogos de estratégia. Adequada para criar prédios simples de um andar",""
"startup_camera_text","Selecione o modo de câmera do jogo que combina com você.
O modo de câmera e outros parâmetros sempre podem ser alterados nas configurações do jogo",""
"tutorial_topdown_camera_title","controle de câmera de cima para baixo",""
"tutorial_topdown_camera0","Para mover a câmera 'de cima para baixo' em um plano horizontal, mova o mouse para a borda da tela ou use as teclas W, A, S, D",""
"tutorial_topdown_camera1","Para girar a câmera ao redor do eixo vertical, mantenha pressionado o botão do meio do mouse e mova o mouse",""
"tutorial_topdown_camera2","Role a roda do mouse para alterar a altura da câmera",""
"view_change_building","Building",""
"view_prev_building_tooltip","Mostrar construção anterior",""
"view_next_building_tooltip","Mostrar próximo edifício",""
"camera_settings_transparent_intersected","Transparência Interseccionada",""
"camera_settings_transparent_intersected_tooltip","Objetos, personagens e salas independentes ficarão transparentes quando se cruzarem com a câmera",""
"load_mod_failed","Erros ao carregar mods",""
"invalid_mod_descriptor","Erro '{error}' ao ler o descritor de mod '{name}'. O mod não pôde ser carregado",""
"newer_mod_version","Mod '{name}' destina-se a versões mais recentes do jogo. Usá-lo pode causar erros durante o jogo",""
"older_mod_version","Mod '{name}' é para versões mais antigas do jogo. Usá-lo pode causar erros durante o jogo",""
"mods_caption","Mods de jogo",""
"mods_create","Criar Mod",""
"mod_not_found","Modificação '{name}' não encontrada",""
"mod_need_enable","Mod '{name}' está desabilitado e deve ser habilitado antes de carregar um save",""
"mod_fail_on_load","Falha ao carregar o jogo com o mod '{name}'. Entre em contato com o desenvolvedor do mod {contact}",""
"mod_start_fail","Erro ao iniciar o mod '{name}'",""
"new_game_caption","Novo jogo",""
"new_game_profile","Nome da empresa:",""
"new_game_dificulty","Dificuldade",""
"new_game_mods","Mods conectados",""
"new_game_apply","Iniciar jogo!",""
"event_filter_show","Mostrar eventos deste tipo",""
"event_filter_ignore","ignora eventos deste tipo",""
"event_filter_delete","Excluir eventos deste tipo",""
"events_filters_group","Tipos de eventos",""
"events_group","Eventos",""
"mod_enable","Ativar mod",""
"mod_upload","Enviar Mod para o Steam Workshop",""
"mods_wait_for_upload","Enviando mod para o Steam Workshop. Aguarde",""
"mods_upload_error_caption","Erro ao enviar mod",""
"mod_upload_error_steam_api","Erro ao inicializar o Steam",""
"mod_upload_error_create_item","Erro ao criar um novo item no Steam Workshop",""
"mod_upload_error_append_descriptor","Erro ao alterar o descritor de modificação",""
"mod_upload_error_submit","Falha na atualização do item do Steam Workshop",""
"power_details_reworking","reciclagem de energia",""
"power_details_charge_before_night","Carregar baterias ao anoitecer",""
"room_clean","desocupar quarto",""
"room_clean_tooltip","Todos os itens, equipamentos e móveis da sala serão desmontados. Todos os recursos serão devolvidos ao armazém",""
"furniture_workshop100","Conversão experimental de dióxido de carbono em carbono",""
"modifier_TireSpeed","Fadiga do pessoal {TireSpeed}%",""
"modifier_RestSpeed","RestSpeed ​​​​{RestSpeed}%",""
"modifier_LunchDuration","duração da refeição {LunchDuration}%",""
"modifier_ProdOfLand","Rendimento {ProdOfLand}%",""
"modifier_ChargeSpeed","velocidade de carregamento do robô {ChargeSpeed}%",""
"modifier_CargoSpeed","Load/Unload Speed ​​​​{CargoSpeed}%",""
"modifier_AstrominerSpeed","Asteroid Mining Speed ​​​​{AstrominerSpeed}%",""
"furniture_cafe300","Sushi bar monolítico rotativo para sete pessoas (enquanto ligado, armazena comida preparada por chefs)",""
"furniture_cafe301","Mesa grande com sofás para duas pessoas",""
"furniture_cafe302","Mesa com cadeiras para duas pessoas",""
"furniture_cafe303","Mesa grande com sofás para duas pessoas",""
"furniture_cafe304","Mesa redonda com puffs para duas pessoas",""
"furniture_cafe305","Mesa com cadeira para uma pessoa",""
"furniture_cafe306","Mesa redonda com pufe para uma pessoa",""
"furniture_cafe307","Sofá redondo com assentos para quatro pessoas",""
"furniture_cafe308","Módulo de bar kaiten sushi com luz de fundo 1m (enquanto ligado, armazena comida preparada por chefs)",""
"furniture_cafe309","Módulo de bar kaiten sushi com luz de fundo 0,5m (enquanto ligado, armazena comida preparada por chefs)",""
"furniture_cafe310","Módulo da barra direita Kaiten sushi com luz de fundo (enquanto ligado, armazena comida preparada por chefs)",""
"furniture_cafe310b","Módulo da barra esquerda Kaiten sushi com luz de fundo (enquanto ligado, armazena comida preparada por chefs)",""
"furniture_cafe311","Módulo de bar 1m",""
"furniture_cafe312","Módulo de bar com vitrine para sushi (pratos frios)",""
"furniture_cafe313","Módulo de bar 0,5m",""
"furniture_cafe314","Módulo da barra de canto",""
"furniture_cafe315","Módulo de sushi kaiten giratório de duas fileiras com luz de fundo (enquanto ligado, armazena comida preparada por chefs)",""
"furniture_cafe316","Terminar módulo de sushi kaiten rotativo de duas linhas com luz de fundo (enquanto ligado, armazena comida preparada por chefs)",""
"furniture_cafe321","Servindo Ilha",""
"furniture_cafe322","Wok de indução + prato francês",""
"furniture_cafe323","Desktop com armazenamento aberto",""
"furniture_cafe324b","Mesa de corte com tábua + lixeira",""
"furniture_cafe325","Mesa de bar com panela de arroz, superfície aquecida",""
"furniture_cafe326","Armário de mesa bar",""
"furniture_cafe327","Pia",""
"furniture_cafe328","Módulo de cerca iluminada (musgo)",""
"furniture_cafe329","Módulo de cerca iluminada (cascalho)",""
"furniture_cafe330","Módulo de guarda-corpo de canto iluminado (cascalho + musgo)",""
"furniture_cafe331","Pedestal decorativo com planta",""
"furniture_cafe332","Candeeiro de pé",""
"furniture_cafe333","Candeeiro de pé",""
"furniture_cafe334","Extremidade esquerda do módulo bar",""
"furniture_cafe334b","Extremidade direita do módulo bar",""
"reward_caption","Recompensa recebida",""
"reward_text","Você recebeu:
{cargo}
Para coletá-los, clique no botão 'Reivindicar Recompensa' no painel do armazém da colônia",""
"receive_reward_caption","Coletar Recompensa",""
"receive_reward_text","{cargo}
Será entregue por vaivém à estação {name}",""
"cargo_filter_hitech","Mostrar apenas recursos de alta tecnologia",""
"research_details_caption","Pesquisa",""
"research_details_start","Pesquisa",""
"research_details_stop","Não pesquise",""
"furniture_workshop101","Conversão serial de dióxido de carbono em carbono",""
"furniture_workshop102","Produção seriada de polímeros",""
"furniture_hitech01","Pequena produção de nanocompósitos",""
"furniture_hitech02","Produção seriada de nanocompósitos",""
"furniture_hitech03","Produção industrial de nanocompósitos",""
"furniture_hitech04","Produção experimental de materiais com propriedades magnéticas únicas",""
"furniture_hitech05","Produção em série de materiais com propriedades magnéticas únicas",""
"furniture_hitech06","Produção industrial de materiais com propriedades magnéticas únicas",""
"furniture_hitech07","produção piloto de eletrônica de carbono",""
"furniture_hitech08","produção em massa de eletrônicos de carbono",""
"furniture_hitech09","Produção industrial de eletrônica de carbono",""
"furniture_hitech10","Produção piloto de nanosensores",""
"furniture_hitech11","Produção em série de nanosensores",""
"furniture_hitech12","Produção industrial de nanosensores",""
"furniture_hitech13","Produção piloto de matéria programável",""
"furniture_hitech14","Produção em série de matéria programável",""
"furniture_hitech15","Produção industrial de matéria programável",""
"furniture_hitech16","Produção piloto de chips quânticos",""
"furniture_hitech17","Produção em série de chips quânticos",""
"furniture_hitech18","Produção industrial de chips quânticos",""
"furniture_hitech19","Produção piloto de materiais absorventes de rádio",""
"furniture_hitech20","Produção em série de materiais absorventes de rádio",""
"furniture_hitech21","Produção industrial de materiais absorventes de rádio",""
"furniture_hitech22","Produção piloto de supercondutores que não requerem refrigeração",""
"furniture_hitech23","Produção em série de supercondutores que não requerem refrigeração",""
"furniture_hitech24","Produção industrial de supercondutores que não requerem refrigeração",""
"furniture_hitech25","Produção experimental de materiais ultraleves de alta resistência",""
"furniture_hitech26","Produção em série de materiais ultraleves de alta resistência",""
"furniture_hitech27","Produção industrial de materiais ultraleves de alta resistência",""
"furniture_hitech28","Produção piloto de materiais estruturais de alta temperatura",""
"furniture_hitech29","Produção em série de materiais estruturais de alta temperatura",""
"furniture_hitech30","Produção industrial de materiais estruturais de alta temperatura",""
"place_hitech","Alta tecnologia",""
"buy_researched_resources_text","É impossível solicitar alguns recursos:
{resources}
Os minerais podem ser encomendados de outro planeta.
Os recursos pesquisáveis ​​podem ser produzidos (após investigação apropriada) ou recebidos como recompensa ao abrigo de um contrato.",""
"buy_researched_resources_caption","Não foi possível solicitar recursos",""
"carbon_comps","eletrônica de carbono",""
"cargo_description_carbon_comps","Com as novas tecnologias, o carbono está se tornando o principal substituto do silício em computadores",""
"character_states_console&hitech","trabalha na produção de alta tecnologia",""
"character_states_move_to_console&hitech","indo para produção hitech",""
"buy_weight","Peso de carga:",""
"buy_launch_cost","Custo de envio:",""
"furniture_hallway091","@hallway_vending",""
"sign_contract_with_reward_text","Custo do contrato = {cost}
Se você conseguir cumprir sua parte do contrato, receberá uma recompensa sob o contrato e as relações com {fraction} melhorarão.
O contrato pode ser cancelado gratuitamente antes da data de vencimento",""
"furniture_workshop200","Instalação piloto para decomposição de dióxido de carbono em carbono e oxigênio",""
"furniture_workshop201","Instalação serial para decomposição de dióxido de carbono em carbono e oxigênio",""
"furniture_workshop202","Instalação industrial para decomposição de dióxido de carbono em carbono e oxigênio",""
"furniture_workshop203","sintetizador de metano serial",""
"furniture_workshop204","sintetizador de metano industrial",""
"character_states_bar&eat","comer",""
"character_states_move_to_bar&eat","ir comer",""
"main_menu_review","Escreva um comentário",""
"like_question_caption","Poll",""
"like_question_text","Você gosta do Solargene?",""
"like_question_yes","Sim",""
"like_question_no","Não",""
"write_review_caption","Escreva um comentário",""
"write_review_text","Sua avaliação ajudará o projeto!",""
"write_review_yes","Escrever comentário",""
"write_review_no","Não, obrigado",""
"feedback_caption","escreva para o desenvolvedor",""
"feedback_text","Escreva seus comentários sobre o jogo, e eu definitivamente os levarei em consideração!",""
"feedback_send","Enviar",""
"feedback_cancel","Cancelar",""
"feedback_attach_autosave","anexar salvamento automático",""
"feedback_sending","Enviando uma mensagem...",""
"feedback_send_done","Enviado com sucesso!",""
"feedback_error","Erro {code}",""
"feedback_email","Seu e-mail:",""
"power_details_wind_turbines","Saída da turbina eólica",""
"outdoor_WindTurbine","Uma turbina eólica gera eletricidade em uma atmosfera suficientemente densa (gerador de energia)",""
"asteriods_main_belt_description","Começou a formar-se diretamente perto de Júpiter, cujo campo gravitacional introduzia constantemente perturbações graves nas órbitas dos planetesimais e impedia a formação de um planeta nesta área. Os asteróides do Cinturão Principal são ricos em carbono e metais (incluindo terras raras)",""
"asteriods_koper_belt_description","Cerca de 20 vezes mais largo e 20 a 200 vezes mais massivo do que o Cinturão Principal. Os objetos do Cinturão são compostos principalmente por metano, amoníaco e água. Se os asteróides de antimatéria forem encontrados algures no sistema solar, provavelmente estarão nele",""
"view_asteriods","Asteróides",""
"furniture_cafe405","Mesa de jantar para uma pessoa",""
"furniture_cafe406","Mesa de bar para uma pessoa",""
"furniture_cafe407","Mesa com cadeira para uma pessoa",""
"furniture_cafe408","Mesa de jantar para duas pessoas",""
"furniture_cafe409","Mesa de bar para duas pessoas",""
"furniture_cafe410","Mesa com cadeiras para duas pessoas",""
"furniture_cafe411","Mesa redonda com sofá para duas pessoas",""
"furniture_cafe412","Mesa retangular com sofá para duas pessoas",""
"furniture_cafe413","Mesa redonda com sofás para quatro pessoas",""
"furniture_cafe414","Mesa retangular com sofás para quatro pessoas",""
"furniture_cafe415","Módulo Bar 1m por pessoa",""
"furniture_cafe416","Módulo de bar de canto para uma pessoa",""
"furniture_cafe417","Extremidade direita do módulo de bar",""
"furniture_cafe417b","Extremidade esquerda do módulo de bar",""
"furniture_cafe418","Mesa fechada com comida pronta (enquanto está ligada,armazena comida preparada pelos chefs)",""
"furniture_cafe419b","Mesa com pratos quentes (enquanto ligada,armazena alimentos preparados pelos chefs)",""
"furniture_cafe419c","Mesa de frutas (armazenar alimentos preparados pelos chefs durante o trabalho)",""
"furniture_cafe420b","Mesa de canto externa com pratos quentes (quando ligada,armazena alimentos preparados pelos chefs)",""
"furniture_cafe420c","mesa de frutas no canto externo (armazenar alimentos preparados pelos chefs durante o trabalho)",""
"furniture_cafe421b","Mesa de canto interna com pratos quentes (armazenar alimentos preparados pelos chefs enquanto estiver ligado)",""
"furniture_cafe421c","Mesa de frutas de canto interno (armazenar comida preparada por chefs durante o trabalho)",""
"furniture_cafe422","Ilha de serviço",""
"furniture_cafe404","luminária de chão",""
"furniture_cafe401","Divisória",""
"furniture_cafe402","Divisória",""
"furniture_cafe403","Divisória",""
"furniture_cafe400","Estátua do Elefante",""
"furniture_cafe500","Mesa de jantar redonda para uma pessoa",""
"furniture_cafe502","Mesa de jantar quadrada para uma pessoa",""
"furniture_cafe503","Mesa de bar para uma pessoa",""
"furniture_cafe504","Mesa de jantar redonda para duas pessoas",""
"furniture_cafe505","Mesa de jantar quadrada para duas pessoas",""
"furniture_cafe506","Mesa de bar para duas pessoas",""
"furniture_cafe507","Mesa com sofá para duas pessoas",""
"furniture_cafe508","Mesa com sofá para duas pessoas",""
"furniture_cafe509","Mesa com sofás para quatro pessoas",""
"furniture_cafe510","Mesa com sofás para quatro pessoas",""
"furniture_cafe511","Módulo Bar 1m por pessoa",""
"furniture_cafe511b","Módulo Bar 1m por pessoa",""
"furniture_cafe512","Módulo de bar de canto para uma pessoa",""
"furniture_cafe512b","Módulo de bar de canto para uma pessoa",""
"furniture_cafe513","Extremidade esquerda do módulo de bar",""
"furniture_cafe514","Extremidade direita do módulo de bar",""
"furniture_cafe515","Mesa fechada com comida pronta (enquanto está ligada,armazena comida preparada pelos chefs)",""
"furniture_cafe516b","Mesa com batatas fritas, hambúrgueres e sanduíches (contém comida preparada pelos chefs durante o funcionamento)",""
"furniture_cafe516c","Mesa de sobremesas (armazena alimentos preparados pelos chefs enquanto está ligada)",""
"furniture_cafe517b","Mesa de canto ao ar livre com hambúrgueres (armazenar alimentos preparados pelos chefs durante o trabalho)",""
"furniture_cafe517c","Sobremesas fora da mesa de canto (armazena comida preparada pelos chefs enquanto estiver ligada)",""
"furniture_cafe518b","Mesa de canto interna com hambúrgueres e sanduíches (armazenar alimentos preparados pelos chefs durante o funcionamento)",""
"furniture_cafe518c","Mesa de canto interna com sobremesas (armazenar alimentos preparados pelos chefs durante o funcionamento)",""
"furniture_cafe519","Ilha de servir com máquina de pipoca",""
"furniture_cafe520","Aparelhos para venda de bebidas e snacks",""
"furniture_cafe521","Jukebox digital",""
"furniture_cafe522","luminária de chão",""
"furniture_cafe523","luminária de chão",""
"furniture_cafe524","divisória composta",""
"furniture_cafe524b","divisória composta",""
"furniture_cafe524c","divisória composta",""
"furniture_cafe524d","divisória composta",""
"cargo_logistics_tooltip","Tarefas Logísticas",""
"logistics_caption","Logística",""
"logistics_buy","compra",""
"logistics_send","Envio",""
"logistics_sell","Venda",""
